timestamp,brut,moyenne,minMax,FalseTrue
1680704724,411.000000,600.000000,509.000000,0.000000
1680704724,411.000000,600.000000,509.000000,0.000000
1680704724,411.000000,600.000000,509.000000,0.000000
1680704724,411.000000,600.000000,509.000000,0.000000
1680704725,411.000000,600.000000,34.000000,0.000000
1680704725,411.000000,600.000000,88.000000,0.000000
1680704725,411.000000,600.000000,162.000000,0.000000
1680704725,411.000000,600.000000,251.000000,0.000000
1680704725,411.000000,600.000000,346.000000,0.000000
1680704725,411.000000,600.000000,435.000000,0.000000
1680704725,411.000000,600.000000,509.000000,0.000000
1680704725,411.000000,600.000000,509.000000,0.000000
1680704725,411.000000,600.000000,509.000000,0.000000
1680704725,411.000000,600.000000,509.000000,0.000000
1680704725,411.000000,600.000000,509.000000,0.000000
1680704725,411.000000,600.000000,509.000000,0.000000
1680704725,411.000000,600.000000,509.000000,0.000000
1680704725,411.000000,600.000000,509.000000,0.000000
1680704725,411.000000,600.000000,509.000000,0.000000
1680704725,411.000000,600.000000,509.000000,0.000000
1680704725,411.000000,600.000000,509.000000,0.000000
1680704725,411.000000,600.000000,509.000000,0.000000
1680704725,411.000000,600.000000,509.000000,0.000000
1680704725,411.000000,600.000000,509.000000,0.000000
1680704725,411.000000,600.000000,509.000000,0.000000
1680704726,411.000000,600.000000,34.000000,0.000000
1680704726,411.000000,600.000000,88.000000,0.000000
1680704726,411.000000,600.000000,162.000000,0.000000
1680704726,411.000000,600.000000,251.000000,0.000000
1680704726,411.000000,600.000000,346.000000,0.000000
1680704726,411.000000,600.000000,435.000000,0.000000
1680704726,411.000000,600.000000,509.000000,0.000000
1680704726,411.000000,600.000000,509.000000,0.000000
1680704726,411.000000,600.000000,509.000000,0.000000
1680704726,411.000000,600.000000,509.000000,0.000000
1680704726,411.000000,600.000000,509.000000,0.000000
1680704726,411.000000,600.000000,509.000000,0.000000
1680704726,411.000000,600.000000,509.000000,0.000000
1680704726,411.000000,600.000000,509.000000,0.000000
1680704726,411.000000,600.000000,509.000000,0.000000
1680704726,411.000000,600.000000,509.000000,0.000000
1680704726,411.000000,600.000000,509.000000,0.000000
1680704726,411.000000,600.000000,509.000000,0.000000
1680704726,411.000000,600.000000,509.000000,0.000000
1680704726,411.000000,600.000000,509.000000,0.000000
1680704726,411.000000,600.000000,509.000000,0.000000
1680704727,411.000000,600.000000,34.000000,0.000000
1680704727,411.000000,600.000000,88.000000,0.000000
1680704727,411.000000,600.000000,162.000000,0.000000
1680704727,411.000000,600.000000,251.000000,0.000000
1680704727,411.000000,600.000000,346.000000,0.000000
1680704727,411.000000,600.000000,435.000000,0.000000
1680704727,411.000000,600.000000,509.000000,0.000000
1680704727,411.000000,600.000000,509.000000,0.000000
1680704727,411.000000,600.000000,509.000000,0.000000
1680704727,411.000000,600.000000,509.000000,0.000000
1680704727,411.000000,600.000000,509.000000,0.000000
1680704727,411.000000,600.000000,509.000000,0.000000
1680704727,411.000000,600.000000,509.000000,0.000000
1680704727,411.000000,600.000000,509.000000,0.000000
1680704727,411.000000,600.000000,509.000000,0.000000
1680704727,411.000000,600.000000,509.000000,0.000000
1680704727,411.000000,600.000000,509.000000,0.000000
1680704727,411.000000,600.000000,509.000000,0.000000
1680704727,411.000000,600.000000,509.000000,0.000000
1680704727,411.000000,600.000000,509.000000,0.000000
1680704727,411.000000,600.000000,509.000000,0.000000
1680704728,411.000000,600.000000,34.000000,0.000000
1680704728,411.000000,600.000000,88.000000,0.000000
1680704728,411.000000,600.000000,162.000000,0.000000
1680704728,411.000000,600.000000,251.000000,0.000000
1680704728,411.000000,600.000000,346.000000,0.000000
1680704728,411.000000,600.000000,435.000000,0.000000
1680704728,411.000000,600.000000,509.000000,0.000000
1680704728,411.000000,600.000000,509.000000,0.000000
1680704729,411.000000,600.000000,509.000000,0.000000
1680704729,411.000000,600.000000,509.000000,0.000000
1680704729,411.000000,600.000000,509.000000,0.000000
1680704729,411.000000,600.000000,509.000000,0.000000
1680704729,411.000000,600.000000,509.000000,0.000000
1680704729,411.000000,600.000000,509.000000,0.000000
1680704729,411.000000,600.000000,509.000000,0.000000
1680704729,411.000000,600.000000,509.000000,0.000000
1680704729,411.000000,600.000000,509.000000,0.000000
1680704729,411.000000,600.000000,509.000000,0.000000
1680704729,411.000000,600.000000,509.000000,0.000000
1680704729,411.000000,600.000000,509.000000,0.000000
1680704729,411.000000,600.000000,509.000000,0.000000
1680704730,411.000000,600.000000,34.000000,0.000000
1680704730,411.000000,600.000000,88.000000,0.000000
1680704730,411.000000,600.000000,162.000000,0.000000
1680704730,411.000000,600.000000,251.000000,0.000000
1680704730,411.000000,600.000000,346.000000,0.000000
1680704730,411.000000,600.000000,435.000000,0.000000
1680704730,411.000000,600.000000,509.000000,0.000000
1680704730,411.000000,600.000000,509.000000,0.000000
1680704730,411.000000,600.000000,509.000000,0.000000
1680704730,411.000000,600.000000,509.000000,0.000000
1680704730,411.000000,600.000000,509.000000,0.000000
1680704730,411.000000,600.000000,509.000000,0.000000
1680704730,411.000000,600.000000,509.000000,0.000000
1680704730,411.000000,600.000000,509.000000,0.000000
1680704730,411.000000,600.000000,509.000000,0.000000
1680704730,411.000000,600.000000,509.000000,0.000000
1680704730,411.000000,600.000000,509.000000,0.000000
1680704730,411.000000,600.000000,509.000000,0.000000
1680704730,411.000000,600.000000,509.000000,0.000000
1680704730,411.000000,600.000000,509.000000,0.000000
1680704730,411.000000,600.000000,509.000000,0.000000
1680704731,411.000000,600.000000,34.000000,0.000000
1680704731,411.000000,600.000000,88.000000,0.000000
1680704731,411.000000,600.000000,162.000000,0.000000
1680704731,411.000000,600.000000,251.000000,0.000000
1680704731,411.000000,600.000000,346.000000,0.000000
1680704731,411.000000,600.000000,435.000000,0.000000
1680704731,411.000000,600.000000,509.000000,0.000000
1680704731,411.000000,600.000000,509.000000,0.000000
1680704731,411.000000,600.000000,509.000000,0.000000
1680704731,411.000000,600.000000,509.000000,0.000000
1680704731,411.000000,600.000000,509.000000,0.000000
1680704731,411.000000,600.000000,509.000000,0.000000
1680704731,411.000000,600.000000,509.000000,0.000000
1680704731,411.000000,600.000000,509.000000,0.000000
1680704731,411.000000,600.000000,509.000000,0.000000
1680704731,411.000000,600.000000,509.000000,0.000000
1680704731,411.000000,600.000000,509.000000,0.000000
1680704731,411.000000,600.000000,509.000000,0.000000
1680704731,411.000000,600.000000,509.000000,0.000000
1680704731,411.000000,600.000000,509.000000,0.000000
1680704731,411.000000,600.000000,509.000000,0.000000
1680704732,392.000000,392.000000,22.000000,1023.000000
1680704732,392.000000,392.000000,57.000000,1023.000000
1680704732,392.000000,600.000000,117.000000,0.000000
1680704732,392.000000,600.000000,194.000000,0.000000
1680704732,392.000000,600.000000,282.000000,0.000000
1680704732,392.000000,600.000000,371.000000,0.000000
1680704732,392.000000,600.000000,452.000000,0.000000
1680704732,392.000000,600.000000,483.000000,0.000000
1680704732,392.000000,600.000000,509.000000,0.000000
1680704732,392.000000,600.000000,509.000000,0.000000
1680704732,392.000000,600.000000,509.000000,0.000000
1680704732,392.000000,600.000000,509.000000,0.000000
1680704732,392.000000,600.000000,509.000000,0.000000
1680704732,392.000000,600.000000,509.000000,0.000000
1680704732,392.000000,600.000000,509.000000,0.000000
1680704732,392.000000,600.000000,509.000000,0.000000
1680704732,392.000000,600.000000,509.000000,0.000000
1680704732,392.000000,600.000000,509.000000,0.000000
1680704732,392.000000,600.000000,509.000000,0.000000
1680704732,392.000000,600.000000,509.000000,0.000000
1680704732,392.000000,600.000000,509.000000,0.000000
1680704733,392.000000,600.000000,34.000000,0.000000
1680704733,392.000000,600.000000,88.000000,0.000000
1680704733,392.000000,600.000000,162.000000,0.000000
1680704733,392.000000,600.000000,251.000000,0.000000
1680704733,392.000000,600.000000,346.000000,0.000000
1680704733,392.000000,600.000000,435.000000,0.000000
1680704733,392.000000,600.000000,509.000000,0.000000
1680704733,392.000000,600.000000,509.000000,0.000000
1680704733,392.000000,600.000000,509.000000,0.000000
1680704733,392.000000,600.000000,509.000000,0.000000
1680704733,392.000000,600.000000,509.000000,0.000000
1680704733,392.000000,600.000000,509.000000,0.000000
1680704733,392.000000,600.000000,509.000000,0.000000
1680704733,392.000000,600.000000,509.000000,0.000000
1680704733,392.000000,600.000000,509.000000,0.000000
1680704733,392.000000,600.000000,509.000000,0.000000
1680704733,392.000000,600.000000,509.000000,0.000000
1680704733,392.000000,600.000000,509.000000,0.000000
1680704733,392.000000,600.000000,509.000000,0.000000
1680704733,392.000000,600.000000,509.000000,0.000000
1680704733,392.000000,600.000000,509.000000,0.000000
1680704734,392.000000,600.000000,34.000000,0.000000
1680704734,392.000000,600.000000,88.000000,0.000000
1680704734,392.000000,600.000000,162.000000,0.000000
1680704734,392.000000,600.000000,251.000000,0.000000
1680704734,392.000000,600.000000,346.000000,0.000000
1680704734,392.000000,600.000000,435.000000,0.000000
1680704734,392.000000,600.000000,509.000000,0.000000
1680704734,392.000000,600.000000,509.000000,0.000000
1680704734,392.000000,600.000000,509.000000,0.000000
1680704735,392.000000,600.000000,509.000000,0.000000
1680704735,392.000000,600.000000,509.000000,0.000000
1680704735,392.000000,600.000000,509.000000,0.000000
1680704735,392.000000,600.000000,509.000000,0.000000
1680704735,392.000000,600.000000,509.000000,0.000000
1680704735,392.000000,600.000000,509.000000,0.000000
1680704735,392.000000,600.000000,509.000000,0.000000
1680704735,392.000000,600.000000,509.000000,0.000000
1680704735,392.000000,600.000000,509.000000,0.000000
1680704735,392.000000,600.000000,509.000000,0.000000
1680704735,392.000000,600.000000,509.000000,0.000000
1680704735,392.000000,600.000000,509.000000,0.000000
1680704736,392.000000,600.000000,34.000000,0.000000
1680704736,392.000000,600.000000,88.000000,0.000000
1680704736,392.000000,600.000000,162.000000,0.000000
1680704736,392.000000,600.000000,251.000000,0.000000
1680704736,392.000000,600.000000,346.000000,0.000000
1680704736,392.000000,600.000000,435.000000,0.000000
1680704736,392.000000,600.000000,509.000000,0.000000
1680704736,392.000000,600.000000,509.000000,0.000000
1680704736,392.000000,600.000000,509.000000,0.000000
1680704736,392.000000,600.000000,509.000000,0.000000
1680704736,392.000000,600.000000,509.000000,0.000000
1680704736,392.000000,600.000000,509.000000,0.000000
1680704736,392.000000,600.000000,509.000000,0.000000
1680704736,392.000000,600.000000,509.000000,0.000000
1680704736,392.000000,600.000000,509.000000,0.000000
1680704736,392.000000,600.000000,509.000000,0.000000
1680704736,392.000000,600.000000,509.000000,0.000000
1680704736,392.000000,600.000000,509.000000,0.000000
1680704736,392.000000,600.000000,509.000000,0.000000
1680704736,392.000000,600.000000,509.000000,0.000000
1680704736,392.000000,600.000000,509.000000,0.000000
1680704737,392.000000,600.000000,34.000000,0.000000
1680704737,392.000000,600.000000,88.000000,0.000000
1680704737,392.000000,600.000000,162.000000,0.000000
1680704737,392.000000,600.000000,251.000000,0.000000
1680704737,392.000000,600.000000,346.000000,0.000000
1680704737,392.000000,600.000000,435.000000,0.000000
1680704737,392.000000,600.000000,509.000000,0.000000
1680704737,392.000000,600.000000,509.000000,0.000000
1680704737,392.000000,600.000000,509.000000,0.000000
1680704737,392.000000,600.000000,509.000000,0.000000
1680704737,392.000000,600.000000,509.000000,0.000000
1680704737,392.000000,600.000000,509.000000,0.000000
1680704737,392.000000,600.000000,509.000000,0.000000
1680704737,392.000000,600.000000,509.000000,0.000000
1680704737,392.000000,600.000000,509.000000,0.000000
1680704737,392.000000,600.000000,509.000000,0.000000
1680704737,392.000000,600.000000,509.000000,0.000000
1680704737,392.000000,600.000000,509.000000,0.000000
1680704737,392.000000,600.000000,509.000000,0.000000
1680704737,392.000000,600.000000,509.000000,0.000000
1680704737,392.000000,600.000000,509.000000,0.000000
1680704738,392.000000,600.000000,34.000000,0.000000
1680704738,392.000000,600.000000,88.000000,0.000000
1680704738,392.000000,600.000000,162.000000,0.000000
1680704738,392.000000,600.000000,251.000000,0.000000
1680704738,392.000000,600.000000,346.000000,0.000000
1680704738,392.000000,600.000000,435.000000,0.000000
1680704738,392.000000,600.000000,509.000000,0.000000
1680704738,392.000000,600.000000,509.000000,0.000000
1680704738,392.000000,600.000000,509.000000,0.000000
1680704738,392.000000,600.000000,509.000000,0.000000
1680704738,392.000000,600.000000,509.000000,0.000000
1680704738,392.000000,600.000000,509.000000,0.000000
1680704738,392.000000,600.000000,509.000000,0.000000
1680704738,392.000000,600.000000,509.000000,0.000000
1680704738,392.000000,600.000000,509.000000,0.000000
1680704738,392.000000,600.000000,509.000000,0.000000
1680704738,392.000000,600.000000,509.000000,0.000000
1680704738,392.000000,600.000000,509.000000,0.000000
1680704738,392.000000,600.000000,509.000000,0.000000
1680704738,392.000000,600.000000,509.000000,0.000000
1680704738,392.000000,600.000000,509.000000,0.000000
1680704739,392.000000,600.000000,34.000000,0.000000
1680704739,392.000000,600.000000,88.000000,0.000000
1680704739,392.000000,600.000000,162.000000,0.000000
1680704739,392.000000,600.000000,251.000000,0.000000
1680704739,392.000000,600.000000,346.000000,0.000000
1680704739,392.000000,600.000000,435.000000,0.000000
1680704739,392.000000,600.000000,509.000000,0.000000
1680704739,392.000000,600.000000,509.000000,0.000000
1680704739,392.000000,600.000000,509.000000,0.000000
1680704739,392.000000,600.000000,509.000000,0.000000
1680704739,392.000000,600.000000,509.000000,0.000000
1680704739,392.000000,600.000000,509.000000,0.000000
1680704739,392.000000,600.000000,509.000000,0.000000
1680704739,392.000000,600.000000,509.000000,0.000000
1680704739,392.000000,600.000000,509.000000,0.000000
1680704739,392.000000,600.000000,509.000000,0.000000
1680704739,392.000000,600.000000,509.000000,0.000000
1680704739,392.000000,600.000000,509.000000,0.000000
1680704739,392.000000,600.000000,509.000000,0.000000
1680704739,392.000000,600.000000,509.000000,0.000000
1680704739,392.000000,600.000000,509.000000,0.000000
1680704740,392.000000,600.000000,34.000000,0.000000
1680704740,392.000000,600.000000,88.000000,0.000000
1680704740,392.000000,600.000000,162.000000,0.000000
1680704740,392.000000,600.000000,251.000000,0.000000
1680704740,392.000000,600.000000,346.000000,0.000000
1680704740,392.000000,600.000000,435.000000,0.000000
1680704740,392.000000,600.000000,509.000000,0.000000
1680704740,392.000000,600.000000,509.000000,0.000000
1680704740,392.000000,600.000000,509.000000,0.000000
1680704740,392.000000,600.000000,509.000000,0.000000
1680704740,392.000000,600.000000,509.000000,0.000000
