time,Channel A Last (V),Channel B Last (V)
1681200248,1.028,0.099
1681200248,1.024,0.098
1681200248,1.024,0.095
1681200248,1.025,0.101
1681200248,1.021,0.097
1681200248,1.026,0.107
1681200248,1.026,0.102
1681200248,1.025,0.095
1681200248,1.024,0.106
1681200249,1.026,0.099
1681200249,1.028,0.106
1681200249,1.022,0.096
1681200249,1.022,0.096
1681200249,1.022,0.103
1681200249,1.022,0.091
1681200249,1.03,0.085
1681200249,1.025,0.095
1681200249,1.023,0.105
1681200249,1.027,0.105
1681200249,1.023,0.097
1681200249,1.026,0.107
1681200249,1.025,0.105
1681200249,1.023,0.1
1681200249,1.027,0.105
1681200249,1.025,0.103
1681200249,1.024,0.1
1681200249,1.021,0.093
1681200249,1.025,0.107
1681200249,1.024,0.107
1681200250,1.022,0.112
1681200250,1.021,0.101
1681200250,1.022,0.104
1681200250,1.023,0.099
1681200250,1.023,0.096
1681200250,1.024,0.097
1681200250,1.022,0.11
1681200250,1.023,0.095
1681200250,1.026,0.099
1681200250,1.021,0.097
1681200250,1.024,0.088
1681200250,1.021,0.102
1681200250,1.024,0.12
1681200250,1.026,0.109
1681200250,1.026,0.101
1681200250,1.026,0.12
1681200250,1.026,0.103
1681200250,1.026,0.097
1681200250,1.027,0.103
1681200250,1.023,0.127
1681200251,1.025,0.084
1681200251,1.024,0.104
1681200251,1.026,0.105
1681200251,1.023,0.111
1681200251,1.022,0.089
1681200251,1.025,0.083
1681200251,1.026,0.123
1681200251,1.035,0.142
1681200251,1.024,0.094
1681200251,1.021,0.095
1681200251,1.023,0.115
1681200251,1.028,0.121
1681200251,1.025,0.095
1681200251,1.027,0.154
1681200251,1.023,0.064
1681200251,1.023,0.109
1681200251,1.022,0.096
1681200251,1.022,0.093
1681200251,1.024,0.077
1681200251,1.024,0.115
1681200252,1.023,0.117
1681200252,1.028,0.095
1681200252,1.021,0.048
1681200252,1.022,0.099
1681200252,1.025,0.107
1681200252,1.026,0.111
1681200252,1.023,0.102
1681200252,1.023,0.14
1681200252,1.025,0.095
1681200252,1.023,0.133
1681200252,1.021,0.08
1681200252,1.026,0.09
1681200252,1.025,0.113
1681200252,1.021,0.106
1681200252,1.023,0.123
1681200252,1.024,0.107
1681200252,1.025,0.133
1681200252,1.026,0.106
1681200252,1.026,0.114
1681200252,1.026,0.106
1681200253,1.026,0.095
1681200253,1.024,0.082
1681200253,1.024,0.097
1681200253,1.024,0.129
1681200253,1.025,0.107
1681200253,1.021,0.062
1681200253,1.028,0.102
1681200253,1.026,0.108
1681200253,1.024,0.154
1681200253,1.023,0.118
1681200253,1.025,0.116
1681200253,1.028,0.11
1681200253,1.026,0.07
1681200253,1.025,0.102
1681200253,1.026,0.142
1681200253,1.02,0.086
1681200253,1.022,0.11
1681200253,1.02,0.064
1681200253,1.024,0.115
1681200253,1.023,0.115
1681200254,1.027,0.157
1681200254,1.022,0.111
1681200254,1.024,0.077
1681200254,1.025,0.141
1681200254,1.027,0.136
1681200254,1.024,0.082
1681200254,1.022,0.098
1681200254,1.021,0.102
1681200254,1.022,0.08
1681200254,1.023,0.141
1681200254,1.024,0.111
1681200254,1.022,0.11
1681200254,1.026,0.099
1681200254,1.022,0.091
1681200254,1.023,0.091
1681200254,1.022,0.1
1681200254,1.021,0.135
1681200254,1.021,0.068
1681200254,1.025,0.087
1681200254,1.021,0.118
1681200255,1.025,0.118
1681200255,1.024,0.106
1681200255,1.02,0.097
1681200255,1.022,0.092
1681200255,1.021,0.076
1681200255,1.023,0.111
1681200255,1.023,0.087
1681200255,1.024,0.131
1681200255,1.024,0.092
1681200255,1.024,0.077
1681200255,1.022,0.109
1681200255,1.025,0.114
1681200255,1.022,0.098
1681200255,1.023,0.101
1681200255,1.022,0.101
1681200255,1.043,0.113
1681200255,2.456,0.098
1681200255,2.458,0.1
1681200255,2.46,0.087
1681200255,2.459,0.105
1681200256,2.459,0.11
1681200256,2.457,0.097
1681200256,2.46,0.093
1681200256,2.459,0.107
1681200256,2.456,0.122
1681200256,2.459,0.097
1681200256,2.461,0.099
1681200256,2.458,0.1
1681200256,2.458,0.096
1681200256,2.458,0.103
1681200256,1.657,0.097
1681200256,1.024,0.095
1681200256,1.025,0.102
1681200256,1.025,0.093
1681200256,1.024,0.095
1681200256,1.023,5.42
1681200256,1.021,8.194
1681200256,1.022,8.198
1681200256,1.023,8.189
1681200256,1.022,8.198
1681200257,1.019,8.19
1681200257,1.025,8.193
1681200257,1.026,8.188
1681200257,1.024,8.192
1681200257,1.024,8.202
1681200257,1.019,8.196
1681200257,1.023,8.195
1681200257,1.022,8.191
1681200257,1.02,3.016
1681200257,1.024,0.097
1681200257,1.024,0.102
1681200257,1.023,0.1
1681200257,1.026,0.094
1681200257,1.025,0.097
1681200257,1.023,0.1
1681200257,1.027,0.096
1681200257,1.025,0.106
1681200257,1.024,0.101
1681200257,1.022,0.101
1681200257,1.025,0.1
1681200258,1.024,0.097
1681200258,1.025,0.105
1681200258,1.025,0.103
1681200258,1.024,0.093
1681200258,1.025,0.101
1681200258,1.025,0.093
1681200258,1.024,0.102
1681200258,1.022,0.101
1681200258,1.026,0.099
1681200258,1.024,0.096
1681200258,1.025,0.097
1681200258,1.026,0.104
1681200258,1.026,0.099
1681200258,1.026,0.1
1681200258,1.022,0.092
1681200258,1.025,0.099
1681200258,1.026,0.105
1681200258,1.026,0.096
1681200258,1.024,0.108
1681200258,1.024,0.096
1681200259,1.025,0.104
1681200259,1.025,0.098
1681200259,1.024,0.095
1681200259,1.024,0.104
1681200259,1.024,0.097
1681200259,1.023,0.088
1681200259,1.021,0.093
1681200259,1.025,0.098
1681200259,1.024,0.108
1681200259,1.022,0.099
1681200259,1.028,0.103
1681200259,1.022,0.093
1681200259,1.026,0.094
1681200259,1.024,0.094
1681200259,1.023,0.099
1681200259,1.024,0.101
1681200259,1.021,0.102
1681200259,1.025,0.102
1681200259,1.025,0.097
1681200259,1.025,0.094
1681200260,1.021,0.101
1681200260,1.027,0.095
1681200260,1.026,0.105
1681200260,1.021,0.102
1681200260,1.023,0.099
1681200260,1.024,0.098
1681200260,1.021,0.091
1681200260,1.019,0.104
1681200260,1.026,0.101
1681200260,1.025,0.1
1681200260,1.022,0.1
1681200260,1.025,0.1
1681200260,1.024,0.102
1681200260,1.026,0.108
1681200260,1.024,0.103
1681200260,1.026,0.094
1681200260,1.025,0.101
1681200260,1.023,0.094
1681200260,1.023,0.099
1681200260,1.025,0.096
1681200261,1.023,0.095
1681200261,1.023,0.1
1681200261,1.024,0.1
1681200261,1.023,0.101
1681200261,1.027,0.094
1681200261,1.025,0.1
1681200261,1.025,0.097
1681200261,1.023,0.103
1681200261,1.023,0.099
1681200261,1.024,0.1
1681200261,1.024,0.103
1681200261,1.021,0.099
1681200261,1.021,0.1
1681200261,1.023,0.1
1681200261,1.024,0.098
1681200261,1.024,0.101
1681200261,1.026,0.098
1681200261,1.024,0.1
1681200261,1.024,0.106
1681200261,1.023,0.103
1681200262,1.023,0.104
1681200262,1.025,0.101
1681200262,1.024,0.102
1681200262,1.02,0.102
1681200262,1.025,0.095
1681200262,1.024,0.094
1681200262,1.024,0.106
1681200262,1.028,0.117
1681200262,1.023,0.103
1681200262,1.025,0.103
1681200262,1.025,0.102
1681200262,1.021,0.106
1681200262,1.024,0.1
1681200262,1.023,0.097
1681200262,1.028,0.1
1681200262,1.025,0.097
1681200262,1.022,0.099
1681200262,1.026,0.102
1681200262,1.02,0.091
1681200262,1.024,0.1
1681200263,1.023,0.101
1681200263,1.021,0.098
1681200263,1.023,0.098
1681200263,1.022,0.099
1681200263,1.025,0.096
1681200263,1.022,0.104
1681200263,1.027,0.109
1681200263,1.024,0.102
1681200263,1.026,0.089
1681200263,1.024,0.102
1681200263,1.027,0.099
1681200263,1.026,0.088
1681200263,1.026,0.097
1681200263,1.027,0.086
1681200263,1.023,0.088
1681200263,1.024,0.111
1681200263,1.028,0.102
1681200263,1.021,0.076
1681200263,1.025,0.096
1681200263,1.024,0.093
1681200264,1.025,0.092
1681200264,1.026,0.1
1681200264,1.025,0.116
1681200264,1.02,0.098
1681200264,1.024,0.122
1681200264,1.022,0.086
1681200264,1.024,0.092
1681200264,1.023,0.094
1681200264,1.022,0.074
1681200264,1.023,0.103
1681200264,1.027,0.117
1681200264,1.023,0.108
1681200264,1.023,0.106
1681200264,1.024,0.094
1681200264,1.024,0.106
1681200264,1.023,0.115
1681200264,1.028,0.104
1681200264,1.022,0.088
1681200264,1.026,0.1
1681200264,1.025,0.1
1681200265,1.024,0.108
1681200265,1.024,0.106
1681200265,1.024,0.082
1681200265,1.022,0.072
1681200265,1.03,0.186
1681200265,1.028,0.132
1681200265,1.022,0.079
1681200265,1.026,0.147
1681200265,1.024,0.087
1681200265,1.02,0.072
1681200265,1.025,0.14
1681200265,1.023,0.112
1681200265,1.025,0.101
1681200265,1.023,0.092
1681200265,1.025,0.109
1681200265,1.025,0.081
1681200265,1.025,0.095
1681200265,1.023,0.104
1681200265,1.025,0.132
1681200265,1.023,0.092
1681200266,1.025,0.093
1681200266,1.018,0.05
1681200266,1.021,0.076
1681200266,1.024,0.145
1681200266,1.023,0.105
1681200266,1.022,0.123
1681200266,1.026,0.093
1681200266,1.022,0.103
1681200266,1.025,0.187
1681200266,1.02,0.105
1681200266,1.026,0.16
1681200266,1.023,0.122
1681200266,1.021,0.09
1681200266,1.021,0.085
1681200266,1.026,0.117
1681200266,1.024,0.107
1681200266,1.025,0.152
1681200266,1.022,0.071
1681200266,1.021,0.101
1681200266,1.022,0.093
1681200267,1.026,0.109
1681200267,1.025,0.069
1681200267,1.025,0.121
1681200267,1.026,0.091
1681200267,1.023,0.038
1681200267,1.024,0.105
1681200267,1.025,0.078
1681200267,1.023,0.151
1681200267,1.027,0.086
1681200267,1.024,0.058
1681200267,1.025,0.129
1681200267,1.025,0.123
1681200267,1.021,0.042
1681200267,1.023,0.073
1681200267,1.024,0.073
1681200267,1.022,0.103
1681200267,1.025,0.109
1681200267,1.023,0.107
1681200267,1.024,0.134
1681200267,1.024,0.094
1681200268,1.026,0.092
1681200268,1.023,0.07
1681200268,1.024,0.124
1681200268,1.025,0.124
1681200268,1.025,0.094
1681200268,1.024,0.087
1681200268,1.021,0.107
1681200268,1.022,0.091
1681200268,1.023,0.101
1681200268,1.022,0.113
1681200268,1.023,0.097
1681200268,1.023,0.072
1681200268,1.023,0.087
1681200268,1.022,0.114
1681200268,1.022,0.087
1681200268,1.025,0.115
1681200268,1.024,0.131
1681200268,1.025,0.084
1681200268,1.02,0.075
1681200268,1.024,0.103
1681200269,1.021,0.089
1681200269,1.022,0.106
1681200269,1.02,0.08
1681200269,1.024,0.093
1681200269,1.024,0.098
1681200269,1.022,0.09
1681200269,1.022,0.103
1681200269,1.023,0.097
1681200269,1.023,0.098
1681200269,1.024,0.103
1681200269,1.024,0.095
1681200269,1.024,0.104
1681200269,1.022,0.106
1681200269,1.022,0.098
1681200269,1.027,0.099
1681200269,1.02,0.096
1681200269,1.023,0.098
1681200269,1.022,0.091
1681200269,1.025,0.097
1681200269,1.024,0.097
1681200270,1.022,0.103
1681200270,1.024,0.101
1681200270,1.02,0.102
1681200270,1.026,0.106
1681200270,1.022,0.107
1681200270,1.022,0.104
1681200270,1.022,0.097
1681200270,1.02,0.098
1681200270,1.023,0.101
1681200270,1.023,0.096
1681200270,1.021,0.102
1681200270,1.022,0.099
1681200270,1.025,0.099
1681200270,1.025,0.101
1681200270,1.021,0.105
1681200270,1.025,0.092
1681200270,1.021,0.104
1681200270,1.024,0.093
1681200270,1.023,0.098
1681200270,1.023,0.099
1681200271,1.024,0.103
1681200271,1.023,0.096
1681200271,1.023,0.105
1681200271,1.022,0.101
1681200271,1.023,0.101
1681200271,1.023,0.09
1681200271,1.026,0.1
1681200271,1.022,0.104
1681200271,1.022,0.104
1681200271,1.024,0.104
1681200271,1.02,0.104
1681200271,1.025,0.11
1681200271,1.026,0.105
1681200271,1.025,0.095
1681200271,1.021,0.095
1681200271,1.027,0.1
1681200271,1.025,0.095
1681200271,1.023,0.103
1681200271,1.022,0.099
1681200271,1.024,0.098
1681200272,1.024,0.096
1681200272,1.025,0.102
1681200272,1.025,0.101
1681200272,1.022,0.106
1681200272,1.025,0.102
1681200272,1.025,0.1
1681200272,1.021,0.098
1681200272,1.028,0.103
1681200272,1.021,0.108
1681200272,1.023,0.102
1681200272,1.026,0.093
1681200272,1.024,0.097
1681200272,1.024,0.104
1681200272,1.024,0.098
1681200272,1.022,0.101
1681200272,1.022,0.092
1681200272,1.024,0.102
1681200272,1.024,0.095
1681200272,1.025,0.094
1681200272,1.024,0.122
1681200273,1.018,0.091
1681200273,1.021,0.099
1681200273,1.022,0.078
1681200273,1.026,0.125
1681200273,1.022,0.093
1681200273,1.022,0.098
1681200273,1.021,0.101
1681200273,1.024,0.098
1681200273,1.024,0.106
1681200273,1.021,0.101
1681200273,1.024,0.095
1681200273,1.024,0.106
1681200273,1.022,0.094
1681200273,1.022,0.098
1681200273,1.023,0.087
1681200273,1.022,0.101
1681200273,1.023,0.112
1681200273,1.023,0.105
1681200273,1.022,0.094
1681200273,1.022,0.101
1681200274,1.022,0.099
1681200274,1.025,0.104
1681200274,1.023,0.099
1681200274,1.021,0.093
1681200274,1.024,0.101
1681200274,1.023,0.097
1681200274,1.022,0.102
1681200274,1.023,0.092
1681200274,1.024,0.092
1681200274,1.023,0.103
1681200274,1.023,0.102
1681200274,1.912,0.098
1681200274,2.457,0.102
1681200274,2.459,0.107
1681200274,2.456,0.088
1681200274,2.457,0.101
1681200274,2.457,0.085
1681200274,2.455,0.094
1681200274,2.457,0.107
1681200274,2.458,0.098
1681200275,2.461,0.093
1681200275,2.46,0.09
1681200275,2.457,0.102
1681200275,2.457,0.097
1681200275,2.457,0.096
1681200275,2.057,0.101
1681200275,1.022,0.099
1681200275,1.021,0.103
1681200275,1.016,0.106
1681200275,1.025,0.105
1681200275,1.023,0.732
1681200275,1.021,8.193
1681200275,1.02,8.152
1681200275,1.02,8.178
1681200275,1.023,8.184
1681200275,1.799,8.157
1681200275,2.456,8.182
1681200275,2.457,8.143
1681200275,2.457,8.146
1681200275,2.455,8.192
1681200276,2.456,8.188
1681200276,2.457,8.192
1681200276,2.458,8.183
1681200276,2.458,6.881
1681200276,2.456,0.103
1681200276,2.461,0.09
1681200276,2.459,0.1
1681200276,2.458,0.099
1681200276,2.459,0.098
1681200276,1.998,0.102
1681200276,1.021,0.092
1681200276,1.023,0.099
1681200276,1.02,0.107
1681200276,1.025,0.085
1681200276,1.023,1.066
1681200276,1.023,8.136
1681200276,1.019,8.175
1681200276,1.021,8.179
1681200276,1.024,8.146
1681200276,1.024,8.176
1681200277,1.023,8.19
1681200277,1.022,8.181
1681200277,1.023,8.193
1681200277,1.026,8.183
1681200277,1.03,8.204
1681200277,1.019,8.189
1681200277,1.022,8.161
1681200277,1.022,3.009
1681200277,1.023,0.098
1681200277,1.022,0.083
1681200277,1.024,0.125
1681200277,1.024,0.095
1681200277,1.023,0.067
1681200277,1.021,0.104
1681200277,1.026,0.125
1681200277,1.022,0.097
1681200277,1.025,0.088
1681200277,1.027,0.076
1681200277,1.021,0.068
1681200277,1.022,0.116
1681200278,1.022,0.099
1681200278,1.023,0.068
1681200278,1.023,0.104
1681200278,1.022,0.094
1681200278,1.02,0.09
1681200278,1.022,0.075
1681200278,1.023,0.104
1681200278,1.021,0.143
1681200278,1.024,0.09
1681200278,1.021,0.066
1681200278,1.025,0.093
1681200278,1.023,0.127
1681200278,1.022,0.091
1681200278,1.024,0.061
1681200278,1.022,0.09
1681200278,1.02,0.102
1681200278,1.023,0.082
1681200278,1.024,0.099
1681200278,1.023,0.082
1681200278,1.022,0.091
1681200279,1.022,0.123
1681200279,1.024,0.096
1681200279,1.021,0.125
1681200279,1.019,0.12
1681200279,1.022,0.13
1681200279,1.02,0.051
1681200279,1.024,0.112
1681200279,1.025,0.107
1681200279,1.025,0.088
1681200279,1.021,0.07
1681200279,1.024,0.066
1681200279,1.025,0.085
1681200279,1.02,0.094
1681200279,1.023,0.104
1681200279,1.026,0.146
1681200279,1.025,0.107
1681200279,1.027,0.14
1681200279,1.024,0.108
1681200279,1.022,0.063
1681200279,1.024,0.128
1681200280,1.021,0.069
1681200280,1.025,0.075
1681200280,1.02,0.102
1681200280,1.024,0.031
1681200280,1.026,0.103
1681200280,1.02,0.135
1681200280,1.024,0.109
1681200280,1.022,0.073
1681200280,1.023,0.072
1681200280,1.021,0.122
1681200280,1.021,0.061
1681200280,1.024,0.128
1681200280,1.024,0.113
1681200280,1.022,0.062
1681200280,1.024,0.097
1681200280,1.025,0.089
1681200280,1.021,0.113
1681200280,1.024,0.08
1681200280,1.026,0.151
1681200280,1.024,0.139
1681200281,1.026,0.096
1681200281,1.023,0.08
1681200281,1.019,0.036
1681200281,1.019,0.002
1681200281,1.02,0.041
1681200281,1.025,0.107
1681200281,1.028,0.133
1681200281,1.027,0.121
1681200281,1.024,0.087
1681200281,1.02,0.069
1681200281,1.024,0.104
1681200281,1.023,0.095
1681200281,1.023,0.116
1681200281,1.022,0.067
1681200281,1.025,0.113
1681200281,1.023,0.093
1681200281,1.023,0.118
1681200281,1.021,0.106
1681200281,1.022,0.082
1681200281,1.021,0.095
1681200282,1.024,0.102
1681200282,1.026,0.101
1681200282,1.028,0.08
1681200282,1.03,0.127
1681200282,1.025,0.104
1681200282,1.025,0.086
1681200282,1.025,0.132
1681200282,1.023,0.108
1681200282,1.027,0.089
1681200282,1.022,0.1
1681200282,1.024,0.088
1681200282,1.025,0.111
1681200282,1.027,0.101
1681200282,1.025,0.118
1681200282,1.022,0.114
1681200282,1.024,0.101
1681200282,1.024,0.103
1681200282,1.024,0.094
1681200282,1.025,0.101
1681200282,1.023,0.1
1681200283,1.023,0.096
1681200283,1.021,0.098
1681200283,1.021,0.087
1681200283,1.024,0.094
1681200283,1.026,0.098
1681200283,1.022,0.089
1681200283,1.023,0.103
1681200283,1.027,0.095
1681200283,1.021,0.087
1681200283,1.018,0.1
1681200283,1.023,0.102
1681200283,1.022,0.097
1681200283,1.025,0.101
1681200283,1.024,0.103
1681200283,1.022,0.095
1681200283,1.024,0.098
1681200283,1.024,0.104
1681200283,1.024,0.104
1681200283,1.021,0.101
1681200283,1.027,0.095
1681200284,1.024,0.098
1681200284,1.023,0.103
1681200284,1.025,0.104
1681200284,1.026,0.093
1681200284,1.025,0.108
1681200284,1.024,0.101
1681200284,1.024,0.097
1681200284,1.028,0.096
1681200284,1.022,0.099
1681200284,1.026,0.102
1681200284,1.026,0.094
1681200284,1.026,0.106
1681200284,1.028,0.098
1681200284,1.026,0.098
1681200284,1.019,0.094
1681200284,1.024,0.095
1681200284,1.024,0.091
1681200284,1.025,0.101
1681200284,1.027,0.098
1681200284,1.025,0.094
1681200285,1.022,0.096
1681200285,1.024,0.098
1681200285,1.024,0.095
1681200285,1.027,0.093
1681200285,1.026,0.093
1681200285,1.023,0.1
1681200285,1.022,0.103
1681200285,1.024,0.094
1681200285,1.026,0.107
1681200285,1.025,0.1
1681200285,1.026,0.092
1681200285,1.025,0.096
1681200285,1.023,0.098
1681200285,1.024,0.099
1681200285,1.025,0.092
1681200285,1.025,0.095
1681200285,1.024,0.1
1681200285,1.023,0.093
1681200285,1.024,0.092
1681200285,1.025,0.094
1681200286,1.025,0.093
1681200286,1.021,0.09
1681200286,1.022,0.101
1681200286,1.025,0.103
1681200286,1.023,0.104
1681200286,1.022,0.102
1681200286,1.025,0.107
1681200286,1.026,0.108
1681200286,1.02,0.098
1681200286,1.02,0.095
1681200286,1.024,0.099
1681200286,1.022,0.094
1681200286,1.026,0.101
1681200286,1.025,0.091
1681200286,1.024,0.099
1681200286,1.025,0.093
1681200286,1.022,0.101
1681200286,1.021,0.093
1681200286,1.025,0.094
1681200286,1.019,0.101
1681200287,1.027,0.101
1681200287,1.022,0.101
1681200287,1.024,0.104
1681200287,1.021,0.1
1681200287,1.025,0.094
1681200287,1.024,0.104
1681200287,1.025,0.104
1681200287,1.023,0.098
1681200287,1.022,0.097
1681200287,1.027,0.096
1681200287,1.021,0.102
1681200287,1.021,0.107
1681200287,1.02,0.096
1681200287,1.023,0.099
1681200287,1.024,0.097
1681200287,1.024,0.092
1681200287,1.024,0.1
1681200287,1.024,0.102
1681200287,1.026,0.103
1681200287,1.022,0.103
1681200288,1.023,0.1
1681200288,1.024,0.094
1681200288,1.024,0.105
1681200288,1.023,0.101
1681200288,1.026,0.1
1681200288,1.022,0.102
1681200288,1.024,0.097
1681200288,1.023,0.106
1681200288,1.023,0.097
1681200288,1.025,0.094
1681200288,1.025,0.1
1681200288,1.025,0.096
1681200288,1.023,0.098
1681200288,1.024,0.104
1681200288,1.023,0.097
1681200288,1.023,0.097
1681200288,1.025,0.098
1681200288,1.02,0.095
1681200288,1.022,0.097
1681200288,1.021,0.103
1681200289,1.021,0.092
1681200289,1.024,0.092
1681200289,1.021,0.094
1681200289,1.025,0.1
1681200289,1.024,0.098
1681200289,1.021,0.099
1681200289,1.023,0.104
1681200289,1.022,0.095
1681200289,1.024,0.1
1681200289,1.025,0.102
1681200289,1.021,0.102
1681200289,1.024,0.097
1681200289,1.024,0.102
1681200289,1.023,0.098
1681200289,1.023,0.098
1681200289,1.023,0.1
1681200289,1.02,0.102
1681200289,1.02,0.101
1681200289,1.022,0.095
1681200289,1.022,0.094
1681200290,1.022,0.093
1681200290,1.026,0.107
1681200290,1.023,0.102
1681200290,1.025,0.099
1681200290,1.023,0.094
1681200290,1.027,0.083
1681200290,1.023,0.1
1681200290,1.026,0.104
1681200290,1.021,0.101
1681200290,1.024,0.094
1681200290,1.023,0.102
1681200290,1.024,0.095
1681200290,1.025,0.094
1681200290,1.023,0.104
1681200290,1.022,0.094
1681200290,1.023,0.085
1681200290,1.024,0.096
1681200290,1.028,0.117
1681200290,1.022,0.102
1681200290,1.021,0.094
1681200291,1.024,0.103
1681200291,1.022,0.082
1681200291,1.026,0.088
1681200291,1.024,0.096
1681200291,1.026,0.102
1681200291,1.026,0.095
1681200291,1.023,0.105
1681200291,1.024,0.106
1681200291,1.024,0.09
1681200291,1.023,0.109
1681200291,1.024,0.086
1681200291,1.023,0.098
1681200291,1.024,0.087
1681200291,1.025,0.137
1681200291,1.023,0.096
1681200291,1.024,0.087
1681200291,1.024,0.105
1681200291,1.023,0.096
1681200291,1.02,0.115
1681200291,1.026,0.118
1681200292,1.022,0.093
1681200292,1.02,0.095
1681200292,1.026,0.111
1681200292,1.022,0.086
1681200292,1.021,0.093
1681200292,1.025,0.131
1681200292,1.018,0.121
1681200292,1.019,0.109
1681200292,1.022,0.105
1681200292,1.025,0.082
1681200292,1.024,0.091
1681200292,1.023,0.064
1681200292,1.022,0.074
1681200292,1.024,0.104
1681200292,1.023,0.071
1681200292,1.024,0.077
1681200292,1.023,0.093
1681200292,1.025,0.095
1681200292,1.025,0.078
1681200292,1.024,0.081
1681200293,1.026,0.069
1681200293,1.021,0.09
1681200293,1.026,0.121
1681200293,1.024,0.087
1681200293,1.024,0.098
1681200293,1.024,0.138
1681200293,1.023,0.095
1681200293,1.022,0.08
1681200293,1.022,0.092
1681200293,1.024,0.088
1681200293,1.027,0.125
1681200293,1.024,0.12
1681200293,1.024,0.101
1681200293,1.024,0.107
1681200293,1.027,0.141
1681200293,1.024,0.12
1681200293,1.025,0.126
1681200293,1.024,0.095
1681200293,1.024,0.045
1681200293,1.024,0.097
1681200294,1.024,0.068
1681200294,1.026,0.092
1681200294,1.025,0.11
1681200294,1.022,0.101
1681200294,1.029,0.12
1681200294,1.025,0.097
1681200294,1.025,0.138
1681200294,1.019,0.051
1681200294,1.02,0.029
1681200294,1.022,0.037
1681200294,1.023,0.082
1681200294,1.028,0.142
1681200294,1.026,0.107
1681200294,1.027,0.122
1681200294,1.027,0.163
1681200294,1.029,0.151
1681200294,1.023,0.084
1681200294,1.025,0.118
1681200294,1.022,0.083
1681200294,1.023,0.069
1681200295,1.022,0.096
1681200295,1.023,0.097
1681200295,1.024,0.092
1681200295,1.024,0.102
1681200295,1.024,0.14
1681200295,1.025,0.133
1681200295,1.023,0.102
1681200295,1.027,0.111
1681200295,1.028,0.108
1681200295,1.026,0.098
1681200295,1.025,0.088
1681200295,1.025,0.122
1681200295,1.023,0.12
1681200295,1.024,0.103
1681200295,1.025,0.126
1681200295,1.021,0.102
1681200295,1.023,0.081
1681200295,1.024,0.078
1681200295,1.024,0.115
1681200295,1.022,0.088
1681200296,1.023,0.137
1681200296,1.026,0.097
1681200296,1.024,0.103
1681200296,1.024,0.104
1681200296,1.026,0.117
1681200296,1.023,0.089
1681200296,1.025,0.11
1681200296,1.022,0.096
1681200296,1.025,0.077
1681200296,1.024,0.105
1681200296,1.025,0.107
1681200296,1.022,0.095
1681200296,1.023,0.106
1681200296,1.024,0.098
1681200296,1.024,0.1
1681200296,1.026,0.099
1681200296,1.027,0.092
1681200296,1.022,0.095
1681200296,1.023,0.088
1681200296,1.022,0.106
1681200297,1.024,0.103
1681200297,1.022,0.105
1681200297,1.021,0.094
1681200297,1.027,0.091
1681200297,1.025,0.1
1681200297,1.023,0.095
1681200297,1.025,0.092
1681200297,1.023,0.094
1681200297,1.024,0.097
1681200297,1.022,0.1
1681200297,1.025,0.096
1681200297,1.026,0.105
1681200297,1.023,0.094
1681200297,1.027,0.099
1681200297,1.024,0.1
1681200297,1.021,0.099
1681200297,1.022,0.098
1681200297,1.02,0.094
1681200297,1.023,0.101
1681200297,1.028,0.103
1681200298,1.024,0.096
1681200298,1.026,0.099
1681200298,1.023,0.101
1681200298,1.025,0.096
1681200298,1.024,0.098
1681200298,1.026,0.094
1681200298,1.022,0.1
1681200298,1.024,0.097
1681200298,1.026,0.103
1681200298,1.024,0.093
1681200298,1.022,0.098
1681200298,1.026,0.101
1681200298,1.021,0.096
1681200298,1.027,0.103
1681200298,1.024,0.1
1681200298,1.021,0.104
1681200298,1.023,0.093
1681200298,1.024,0.099
1681200298,1.024,0.099
1681200298,1.022,0.091
1681200299,1.025,0.105
1681200299,1.023,0.091
1681200299,1.022,0.108
1681200299,1.025,0.095
1681200299,1.023,0.1
1681200299,1.023,0.097
1681200299,1.024,0.108
1681200299,1.024,0.101
1681200299,1.023,0.097
1681200299,1.022,0.097
1681200299,1.023,0.098
1681200299,1.023,0.105
1681200299,1.02,0.098
1681200299,1.025,0.101
1681200299,1.027,0.098
1681200299,1.023,0.105
1681200299,1.025,0.094
1681200299,1.023,0.098
1681200299,1.023,0.096
1681200299,1.021,0.099
1681200300,1.023,0.094
1681200300,1.022,0.095
1681200300,1.022,0.098
1681200300,1.025,0.093
1681200300,1.025,0.095
1681200300,1.021,0.091
1681200300,1.022,0.108
1681200300,1.024,0.098
1681200300,1.025,0.101
1681200300,1.025,0.107
1681200300,1.02,0.063
1681200300,1.022,0.107
1681200300,1.024,0.091
1681200300,1.024,0.095
1681200300,1.021,0.108
1681200300,1.022,0.091
1681200300,1.024,0.109
1681200300,1.023,0.099
1681200300,1.022,0.096
1681200300,1.023,0.088
1681200301,1.02,0.096
1681200301,1.02,0.098
1681200301,1.021,0.095
1681200301,1.02,0.095
1681200301,1.022,0.099
1681200301,1.029,0.098
1681200301,1.026,0.101
1681200301,1.026,0.1
1681200301,1.024,0.097
1681200301,1.024,0.095
1681200301,1.022,0.098
1681200301,1.024,0.098
1681200301,1.02,0.088
1681200301,1.024,0.099
1681200301,1.023,0.093
1681200301,1.024,0.101
1681200301,1.023,0.102
1681200301,1.023,0.1
1681200301,1.02,0.085
1681200301,1.025,0.097
1681200302,1.022,0.099
1681200302,1.021,0.092
1681200302,1.021,0.096
1681200302,1.02,0.093
1681200302,1.025,0.1
1681200302,1.023,0.095
