Time,Channel A Last (V),Channel B Last (V)
1681203392,0.997,0.073
1681203392,0.999,0.06
1681203392,1.001,0.064
1681203392,1.001,0.066
1681203392,0.996,0.07
1681203392,0.997,0.056
1681203392,1,0.071
1681203392,1.002,0.065
1681203392,1,0.059
1681203392,1,0.057
1681203392,0.999,0.059
1681203392,0.999,0.061
1681203392,0.999,0.056
1681203392,1,0.065
1681203393,0.998,0.058
1681203393,0.999,0.061
1681203393,1.002,0.065
1681203393,0.998,0.064
1681203393,0.996,0.069
1681203393,0.996,0.066
1681203393,0.999,0.069
1681203393,1,0.058
1681203393,0.999,0.074
1681203393,0.999,0.066
1681203393,0.994,0.064
1681203393,0.999,0.063
1681203393,1,0.068
1681203393,0.997,0.055
1681203393,0.999,0.06
1681203393,1.002,0.061
1681203393,0.999,0.065
1681203393,0.995,0.069
1681203393,1,0.061
1681203393,0.998,0.062
1681203394,0.999,0.065
1681203394,0.999,0.062
1681203394,1,0.058
1681203394,0.999,0.064
1681203394,1.003,0.059
1681203394,1,0.073
1681203394,1,0.066
1681203394,0.997,0.063
1681203394,1.002,0.067
1681203394,1.001,0.062
1681203394,1,0.052
1681203394,0.999,0.066
1681203394,1.001,0.05
1681203394,0.998,0.066
1681203394,0.995,0.06
1681203394,0.997,0.061
1681203394,0.997,0.067
1681203394,0.998,0.068
1681203394,0.999,0.06
1681203394,1.001,0.059
1681203395,0.999,0.066
1681203395,1,0.063
1681203395,0.998,0.071
1681203395,0.996,0.054
1681203395,0.998,0.072
1681203395,1,0.063
1681203395,0.999,0.054
1681203395,0.999,0.064
1681203395,1.001,0.085
1681203395,0.998,0.045
1681203395,0.998,0.072
1681203395,0.997,0.05
1681203395,1,0.076
1681203395,1,0.055
1681203395,1.002,0.065
1681203395,0.997,0.068
1681203395,0.997,0.064
1681203395,1.001,0.066
1681203395,1.001,0.061
1681203395,1,0.068
1681203396,1.002,0.056
1681203396,0.997,0.068
1681203396,1.001,0.054
1681203396,1.001,0.062
1681203396,0.999,0.061
1681203396,0.996,0.06
1681203396,1.002,0.067
1681203396,0.998,0.051
1681203396,0.999,0.055
1681203396,0.999,0.062
1681203396,1,0.066
1681203396,1,0.057
1681203396,0.998,0.059
1681203396,1,0.062
1681203396,0.999,0.063
1681203396,0.997,0.06
1681203396,1.001,0.069
1681203396,1.002,0.066
1681203396,0.997,0.07
1681203396,0.999,0.072
1681203397,1,0.071
1681203397,0.998,0.054
1681203397,1.001,0.06
1681203397,0.997,0.055
1681203397,0.997,0.057
1681203397,0.999,0.06
1681203397,0.998,0.065
1681203397,0.998,0.061
1681203397,0.998,0.062
1681203397,1.002,0.063
1681203397,0.998,0.063
1681203397,0.998,0.062
1681203397,0.998,0.064
1681203397,1,0.063
1681203397,1,0.063
1681203397,0.997,0.061
1681203397,1.001,0.068
1681203397,0.998,0.061
1681203397,0.999,0.063
1681203397,0.997,0.062
1681203398,0.999,0.06
1681203398,0.999,0.055
1681203398,0.999,0.056
1681203398,0.999,0.065
1681203398,0.999,0.062
1681203398,0.998,0.065
1681203398,0.998,0.061
1681203398,0.997,0.035
1681203398,0.999,0.049
1681203398,1,0.062
1681203398,0.999,0.071
1681203398,0.998,0.058
1681203398,0.999,0.064
1681203398,1.001,0.067
1681203398,1.001,0.063
1681203398,0.997,0.06
1681203398,0.999,0.062
1681203398,1.002,0.059
1681203398,0.996,0.071
1681203398,1.004,0.06
1681203399,0.998,0.066
1681203399,0.996,0.064
1681203399,1,0.06
1681203399,1,0.072
1681203399,1.001,0.055
1681203399,0.998,0.06
1681203399,1,0.068
1681203399,1,0.068
1681203399,1,0.059
1681203399,1.001,0.068
1681203399,0.999,0.052
1681203399,1.001,0.065
1681203399,0.997,0.069
1681203399,0.998,0.06
1681203399,0.999,0.064
1681203399,0.994,0.063
1681203399,0.996,0.059
1681203399,1,0.064
1681203399,0.999,0.052
1681203399,0.998,0.063
1681203400,0.998,0.058
1681203400,1.001,0.062
1681203400,1.001,0.068
1681203400,0.996,0.065
1681203400,0.998,0.064
1681203400,0.999,0.057
1681203400,0.999,0.052
1681203400,1,0.066
1681203400,0.995,0.066
1681203400,0.998,0.067
1681203400,0.999,0.058
1681203400,0.997,0.063
1681203400,1.002,0.055
1681203400,0.999,0.064
1681203400,1.002,0.061
1681203400,1.002,0.064
1681203400,1.001,0.063
1681203400,1.001,0.069
1681203400,1,0.054
1681203400,0.998,0.063
1681203401,0.997,0.059
1681203401,1.001,0.065
1681203401,1.001,0.054
1681203401,0.997,0.056
1681203401,1.002,0.065
1681203401,0.999,0.067
1681203401,1,0.049
1681203401,0.998,0.045
1681203401,1,0.063
1681203401,0.997,0.065
1681203401,1,0.078
1681203401,0.998,0.071
1681203401,1.003,0.066
1681203401,1.001,0.068
1681203401,0.997,0.076
1681203401,0.999,0.058
1681203401,1,0.065
1681203401,1,0.053
1681203401,1,0.079
1681203401,0.997,0.06
1681203402,0.999,0.066
1681203402,0.999,0.074
1681203402,1.003,0.064
1681203402,1,0.057
1681203402,0.999,0.087
1681203402,1,0.047
1681203402,1,0.067
1681203402,0.997,0.063
1681203402,1.001,0.076
1681203402,0.987,0.064
1681203402,0.997,0.066
1681203402,0.996,0.057
1681203402,1.002,0.08
1681203402,0.997,0.086
1681203402,0.997,0.059
1681203402,1,0.11
1681203402,0.996,0.079
1681203402,0.998,0.019
1681203402,0.997,0.058
1681203402,0.998,0.06
1681203403,0.997,0.074
1681203403,0.997,0.082
1681203403,0.997,0.045
1681203403,0.999,0.064
1681203403,0.996,0.068
1681203403,0.994,0.043
1681203403,0.999,0.03
1681203403,0.998,0.045
1681203403,0.999,0.061
1681203403,0.997,0.041
1681203403,0.999,0.051
1681203403,0.998,0.057
1681203403,0.998,0.048
1681203403,0.997,0.058
1681203403,0.996,0.028
1681203403,0.998,0.046
1681203403,0.997,0.04
1681203403,0.998,0.09
1681203403,1.001,0.112
1681203403,0.997,0.011
1681203404,1.001,0.083
1681203404,0.999,0.069
1681203404,1.001,0.048
1681203404,1.002,0.114
1681203404,1,0.071
1681203404,0.997,0.037
1681203404,1.003,0.104
1681203404,1.001,0.069
1681203404,0.999,0.059
1681203404,0.995,0.081
1681203404,0.986,-0.16
1681203404,1,0.086
1681203404,1.001,0.075
1681203404,0.998,0.035
1681203404,0.998,0.077
1681203404,1.002,0.103
1681203404,1.002,0.06
1681203404,0.996,0.054
1681203404,1,0.008
1681203404,1.001,0.045
1681203405,1,0.079
1681203405,1.001,0.076
1681203405,0.999,0.073
1681203405,0.998,0.053
1681203405,1.004,0.118
1681203405,0.996,-0.03
1681203405,1,0.056
1681203405,0.999,0.09
1681203405,1,0.055
1681203405,0.998,0.01
1681203405,0.999,0.075
1681203405,0.998,0.049
1681203405,1.003,0.095
1681203405,0.998,0.005
1681203405,0.999,0.058
1681203405,0.999,0.017
1681203405,0.999,0.09
1681203405,1,0.04
1681203405,0.998,0.001
1681203405,0.997,0.05
1681203406,0.998,0.037
1681203406,0.994,0.046
1681203406,1,0.091
1681203406,0.999,0.062
1681203406,0.999,0.077
1681203406,0.999,0.044
1681203406,0.997,0.044
1681203406,1,0.064
1681203406,0.998,0.031
1681203406,0.997,0.066
1681203406,0.995,-0.004
1681203406,1,0.102
1681203406,0.999,0.058
1681203406,1,0.06
1681203406,0.998,0.024
1681203406,0.999,0.062
1681203406,0.999,0.07
1681203406,1.001,0.09
1681203406,1.001,0.077
1681203406,0.999,0.06
1681203407,1,0.054
1681203407,0.999,0.054
1681203407,0.999,0.052
1681203407,0.997,0.059
1681203407,1.001,0.069
1681203407,0.999,0.066
1681203407,0.999,0.046
1681203407,0.999,0.083
1681203407,0.998,0.056
1681203407,0.999,0.049
1681203407,1.001,0.073
1681203407,1.002,0.07
1681203407,0.999,0.01
1681203407,1.001,0.055
1681203407,0.997,0.043
1681203407,1.002,0.082
1681203407,1.001,0.049
1681203407,0.998,0.057
1681203407,0.999,0.069
1681203407,1.001,0.066
1681203408,0.998,0.069
1681203408,0.999,0.051
1681203408,0.999,0.047
1681203408,0.999,0.07
1681203408,1,0.074
1681203408,1,0.054
1681203408,1.002,0.06
1681203408,0.998,0.079
1681203408,0.998,0.054
1681203408,1.001,0.056
1681203408,1.803,0.075
1681203408,2.433,0.061
1681203408,2.431,0.053
1681203408,2.433,0.057
1681203408,2.433,0.063
1681203408,2.431,0.059
1681203408,2.429,0.06
1681203408,2.432,0.052
1681203408,2.432,0.06
1681203408,2.437,0.063
1681203409,2.431,0.06
1681203409,2.432,0.06
1681203409,1.632,0.064
1681203409,1,0.061
1681203409,1.001,0.066
1681203409,0.996,0.058
1681203409,0.997,0.061
1681203409,1.001,0.071
1681203409,0.999,0.067
1681203409,0.997,2.076
1681203409,1.402,7.93
1681203409,2.43,7.965
1681203409,2.427,7.973
1681203409,2.429,7.956
1681203409,2.429,7.958
1681203409,2.431,7.994
1681203409,2.433,7.984
1681203409,2.427,7.978
1681203409,2.428,8.016
1681203409,2.428,6.686
1681203410,2.429,0.063
1681203410,2.429,0.058
1681203410,2.429,0.065
1681203410,2.429,0.065
1681203410,1.14,0.053
1681203410,1.001,0.068
1681203410,1,0.062
1681203410,0.999,0.054
1681203410,0.998,0.058
1681203410,1.001,0.062
1681203410,0.996,7.611
1681203410,0.994,8.124
1681203410,0.997,8.134
1681203410,0.999,8.137
1681203410,1,8.131
1681203410,1,8.123
1681203410,1,8.036
1681203410,1.001,8.125
1681203410,0.998,8.118
1681203410,1.001,8.063
1681203411,1.001,8.051
1681203411,1,4.228
1681203411,0.996,0.06
1681203411,0.999,0.066
1681203411,0.999,0.056
1681203411,1.002,0.063
1681203411,0.998,0.065
1681203411,0.999,0.055
1681203411,0.998,0.062
1681203411,0.999,0.067
1681203411,0.997,0.059
1681203411,0.998,0.062
1681203411,0.998,0.062
1681203411,0.999,0.06
1681203411,0.998,0.065
1681203411,1.002,0.067
1681203411,0.996,0.058
1681203411,0.998,0.059
1681203411,0.997,0.057
1681203411,1.001,0.055
1681203412,0.996,0.063
1681203412,0.998,0.062
1681203412,0.997,0.072
1681203412,1.004,0.062
1681203412,0.997,0.058
1681203412,0.999,0.064
1681203412,0.997,0.063
1681203412,1,0.065
1681203412,0.995,0.061
1681203412,1.002,0.062
1681203412,0.997,0.064
1681203412,1.001,0.062
1681203412,0.998,0.064
1681203412,1.002,0.064
1681203412,0.998,0.068
1681203412,1.003,0.054
1681203412,0.999,0.07
1681203412,1.003,0.061
1681203412,0.999,0.06
1681203412,1.002,0.066
1681203413,0.997,0.06
1681203413,0.998,0.066
1681203413,0.998,0.069
1681203413,0.998,0.072
1681203413,1,0.063
1681203413,0.998,0.067
1681203413,0.997,0.066
1681203413,0.998,0.062
1681203413,0.996,0.064
1681203413,0.993,0.052
1681203413,0.998,0.062
1681203413,1,0.063
1681203413,0.999,0.062
1681203413,0.995,0.066
1681203413,0.998,0.064
1681203413,0.997,0.061
1681203413,0.998,0.052
1681203413,0.999,0.058
1681203413,0.998,0.069
1681203413,0.999,0.057
1681203414,0.998,0.052
1681203414,1,0.057
1681203414,0.998,0.068
1681203414,1.001,0.056
1681203414,0.994,0.057
1681203414,0.999,0.063
1681203414,1,0.06
1681203414,0.998,0.065
1681203414,0.998,0.065
1681203414,1,0.061
1681203414,0.998,0.055
1681203414,1.001,0.063
1681203414,0.996,0.064
1681203414,1.003,0.065
1681203414,1,0.06
1681203414,1.003,0.067
1681203414,1.002,0.059
1681203414,1.002,0.061
1681203414,0.997,0.056
1681203414,0.997,0.064
1681203415,0.997,0.058
1681203415,0.996,0.061
1681203415,1.002,0.059
1681203415,0.997,0.067
1681203415,1.003,0.062
1681203415,0.991,0.04
1681203415,1,0.062
1681203415,1.001,0.059
1681203415,0.999,0.064
1681203415,0.996,0.07
1681203415,1.002,0.054
1681203415,1,0.057
1681203415,1.001,0.057
1681203415,0.999,0.071
1681203415,0.999,0.064
1681203415,0.997,0.059
1681203415,0.996,0.063
1681203415,1.001,0.058
1681203415,1.002,0.062
1681203415,0.999,0.053
1681203416,0.999,0.068
1681203416,0.997,0.063
1681203416,0.997,0.064
1681203416,0.997,0.065
1681203416,0.998,0.066
1681203416,1,0.066
1681203416,0.998,0.066
1681203416,1.001,0.067
1681203416,1.001,0.063
1681203416,0.999,0.066
1681203416,0.998,0.06
1681203416,0.998,0.066
1681203416,1,0.061
1681203416,0.995,0.065
1681203416,1,0.053
1681203416,0.999,0.06
1681203416,0.999,0.058
1681203416,0.998,0.062
1681203416,0.995,0.068
1681203416,0.997,0.069
1681203417,1,0.061
1681203417,0.994,0.062
1681203417,0.997,0.06
1681203417,0.997,0.063
1681203417,1,0.064
1681203417,0.997,0.055
1681203417,0.993,0.035
1681203417,1,0.069
1681203417,0.997,0.066
1681203417,0.995,0.064
1681203417,0.999,0.059
1681203417,0.996,0.069
1681203417,0.998,0.064
1681203417,1,0.058
1681203417,1.003,0.061
1681203417,0.997,0.066
1681203417,0.997,0.056
1681203417,0.997,0.066
1681203417,0.998,0.049
1681203417,1.001,0.068
1681203418,0.999,0.061
1681203418,0.997,0.064
1681203418,0.998,0.06
1681203418,1,0.067
1681203418,0.997,0.065
1681203418,1,0.063
1681203418,1.005,0.062
1681203418,0.998,0.062
1681203418,0.996,0.062
1681203418,0.998,0.063
1681203418,1.001,0.058
1681203418,0.998,0.062
1681203418,0.998,0.064
1681203418,0.997,0.062
1681203418,0.997,0.058
1681203418,0.997,0.059
1681203418,1,0.061
1681203418,1,0.066
1681203418,1.001,0.066
1681203418,0.998,0.071
1681203419,0.995,0.07
1681203419,0.998,0.06
1681203419,0.996,0.054
1681203419,1.002,0.061
1681203419,0.998,0.058
1681203419,0.995,0.056
1681203419,0.998,0.063
1681203419,1.027,0.098
1681203419,1,0.059
1681203419,0.999,0.057
1681203419,0.997,0.067
1681203419,0.997,0.066
1681203419,0.995,0.059
1681203419,0.997,0.059
1681203419,0.998,0.073
1681203419,0.999,0.071
1681203419,0.996,0.053
1681203419,0.998,0.065
1681203419,0.998,0.084
1681203419,0.998,0.065
1681203420,0.999,0.037
1681203420,0.999,0.047
1681203420,1,0.06
1681203420,1,0.065
1681203420,0.999,0.048
1681203420,0.998,0.079
1681203420,0.998,0.048
1681203420,1.001,0.09
1681203420,0.997,0.043
1681203420,0.996,0.048
1681203420,1,0.083
1681203420,0.999,0.045
1681203420,0.998,0.077
1681203420,0.999,0.042
1681203420,0.998,0.06
1681203420,1.001,0.079
1681203420,1.001,0.076
1681203420,0.997,0.058
1681203420,1,0.036
1681203420,0.999,0.1
1681203421,1,0.075
1681203421,0.997,0.066
1681203421,0.999,0.043
1681203421,1.003,0.064
1681203421,1,0.094
1681203421,0.998,0.042
1681203421,1.001,0.066
1681203421,0.999,0.097
1681203421,0.999,0.098
1681203421,0.998,0.075
1681203421,1.002,0.081
1681203421,1,0.063
1681203421,1,0.105
1681203421,0.995,0.076
1681203421,1.003,0.066
1681203421,0.996,0.062
1681203421,0.999,0.038
1681203421,0.999,0.036
1681203421,1.001,0.051
1681203421,1.002,0.066
1681203422,1,0.06
1681203422,0.998,0.03
1681203422,0.996,0.017
1681203422,1,0.091
1681203422,1,0.031
1681203422,1.002,0.083
1681203422,0.998,0.048
1681203422,1,0.047
1681203422,0.998,0.039
1681203422,1.001,0.094
1681203422,1,0.116
1681203422,0.999,0.061
1681203422,0.999,0.025
1681203422,0.999,0.085
1681203422,0.997,0.085
1681203422,1.001,0.074
1681203422,0.996,0.035
1681203422,0.996,0.089
1681203422,0.997,0.048
1681203422,0.997,0.072
1681203423,0.995,0.006
1681203423,0.996,0.021
1681203423,1,0.045
1681203423,1.003,0.109
1681203423,1,0.055
1681203423,1,0.058
1681203423,0.998,0.062
1681203423,1,0.047
1681203423,0.996,0.043
1681203423,1.003,0.088
1681203423,0.997,0.033
1681203423,1,0.064
1681203423,0.997,0.047
1681203423,0.997,0.042
1681203423,1.002,0.08
1681203423,1.003,0.119
1681203423,1.001,0.046
1681203423,1.001,0.064
1681203423,0.997,0.043
1681203423,0.997,0.042
1681203424,0.999,0.088
1681203424,0.999,0.041
1681203424,0.998,0.071
1681203424,0.998,0.058
1681203424,0.999,0.032
1681203424,0.997,0.025
1681203424,1.001,0.074
1681203424,0.994,-0.026
1681203424,1,0.049
1681203424,0.998,0.033
1681203424,0.999,0.07
1681203424,1.002,0.054
1681203424,0.996,0.07
1681203424,1.002,0.114
1681203424,1.001,0.084
1681203424,0.996,0.052
1681203424,0.998,0.053
1681203424,0.995,0.044
1681203424,0.996,0.074
1681203424,0.999,0.088
1681203425,0.996,0.018
1681203425,0.998,0.059
1681203425,0.997,0.061
1681203425,0.998,0.033
1681203425,1.001,0.045
1681203425,0.997,0.056
1681203425,0.999,0.08
1681203425,0.997,0.082
1681203425,0.997,0.069
1681203425,0.997,0.115
1681203425,0.995,0.013
1681203425,1.001,0.102
1681203425,0.996,0.055
1681203425,1.001,0.065
1681203425,1,0.072
1681203425,0.999,0.047
1681203425,0.995,0.048
1681203425,1.002,0.057
1681203425,0.999,0.088
1681203425,0.997,0.032
1681203426,0.998,0.075
1681203426,0.998,0.044
1681203426,0.999,0.059
1681203426,0.998,0.066
1681203426,1.001,0.042
1681203426,0.998,0.061
1681203426,0.997,0.046
1681203426,0.994,0.071
1681203426,0.996,0.065
1681203426,0.997,0.064
1681203426,1,0.051
1681203426,0.999,0.046
1681203426,0.999,0.056
1681203426,1.001,0.057
1681203426,0.998,0.068
1681203426,0.997,0.07
1681203426,0.996,0.062
1681203426,0.997,0.066
1681203426,0.998,0.064
1681203426,0.995,0.059
1681203427,0.996,0.064
1681203427,0.994,0.053
1681203427,0.997,0.059
1681203427,0.998,0.062
1681203427,0.998,0.061
1681203427,0.996,0.063
1681203427,0.997,0.062
1681203427,0.997,0.061
1681203427,0.998,0.06
1681203427,0.999,0.07
1681203427,0.999,0.068
1681203427,1,0.069
1681203427,0.997,0.06
1681203427,0.998,0.06
1681203427,0.998,0.066
1681203427,0.999,0.062
1681203427,0.998,0.061
1681203427,0.997,0.057
1681203427,0.998,0.068
1681203427,0.996,0.065
1681203428,1.001,0.06
1681203428,0.997,0.064
1681203428,0.994,0.065
1681203428,0.997,0.055
1681203428,0.998,0.06
1681203428,1,0.057
1681203428,0.997,0.07
1681203428,0.998,0.068
1681203428,1,0.061
1681203428,0.997,0.061
1681203428,0.998,0.065
1681203428,0.999,0.064
1681203428,0.995,0.057
1681203428,1,0.062
1681203428,1.001,0.063
1681203428,0.999,0.063
1681203428,0.995,0.071
1681203428,0.997,0.054
1681203428,0.995,0.06
1681203428,1.001,0.058
1681203429,0.997,0.058
1681203429,0.998,0.063
1681203429,0.998,0.054
1681203429,0.999,0.06
1681203429,0.997,0.058
1681203429,0.995,0.067
1681203429,0.995,0.062
1681203429,0.997,0.057
1681203429,0.996,0.059
1681203429,0.996,0.06
1681203429,0.997,0.067
1681203429,0.998,0.067
1681203429,0.996,0.057
1681203429,1,0.065
1681203429,0.998,0.062
1681203429,0.998,0.05
1681203429,0.996,0.061
1681203429,0.999,0.049
1681203429,0.998,0.057
1681203429,0.996,0.054
1681203430,0.996,0.061
1681203430,0.997,0.062
1681203430,0.997,0.06
1681203430,0.996,0.061
1681203430,0.997,0.06
1681203430,0.999,0.063
1681203430,1.001,0.066
1681203430,0.996,0.07
1681203430,0.998,0.063
1681203430,0.998,0.062
1681203430,0.994,0.059
1681203430,0.994,0.053
1681203430,0.996,0.052
1681203430,1,0.066
1681203430,1.001,0.067
1681203430,0.996,0.061
1681203430,0.998,0.063
1681203430,0.998,0.057
1681203430,0.999,0.064
1681203430,0.996,0.069
1681203431,0.997,0.061
1681203431,0.994,0.065
1681203431,1,0.058
1681203431,0.998,0.058
1681203431,0.997,0.07
1681203431,0.997,0.059
1681203431,0.998,0.063
1681203431,1.003,0.065
1681203431,1,0.064
1681203431,0.998,0.056
1681203431,0.999,0.069
1681203431,1,0.062
1681203431,0.996,0.06
1681203431,1,0.06
1681203431,0.998,0.056
1681203431,0.997,0.061
1681203431,0.997,0.061
1681203431,0.999,0.057
1681203431,1.002,0.064
1681203431,0.999,0.068
1681203432,0.997,0.066
1681203432,0.998,0.07
1681203432,0.999,0.058
1681203432,0.999,0.053
1681203432,0.997,0.096
1681203432,0.997,0.04
1681203432,1.001,0.068
1681203432,1,0.058
1681203432,0.995,-0.027
1681203432,0.999,0.06
1681203432,0.999,0.066
1681203432,1,0.07
1681203432,0.996,0.054
1681203432,0.996,0.062
1681203432,1,0.067
1681203432,0.998,0.069
1681203432,0.998,0.058
1681203432,0.999,0.069
1681203432,0.997,0.07
1681203432,0.997,0.06
1681203433,1.001,0.065
1681203433,0.999,0.058
1681203433,0.995,0.066
1681203433,0.999,0.063
1681203433,0.999,0.057
1681203433,0.997,0.066
1681203433,0.998,0.072
1681203433,0.998,0.056
1681203433,0.999,0.064
1681203433,0.997,0.068
1681203433,0.999,0.062
1681203433,0.999,0.068
1681203433,0.998,0.063
1681203433,1.003,0.059
1681203433,0.997,0.062
1681203433,0.999,0.062
1681203433,0.995,0.061
1681203433,1,0.055
1681203433,0.997,0.054
1681203433,0.999,0.062
1681203434,0.997,0.06
1681203434,0.999,0.06
1681203434,1.002,0.064
1681203434,0.999,0.06
1681203434,0.998,0.053
1681203434,0.996,0.061
1681203434,0.995,0.066
1681203434,0.998,0.062
1681203434,0.999,0.064
1681203434,0.998,0.063
1681203434,0.997,0.062
1681203434,1.002,0.067
1681203434,0.997,0.06
1681203434,0.997,0.061
1681203434,1.001,0.062
1681203434,0.997,0.059
1681203434,0.999,0.067
1681203434,0.999,0.058
1681203434,1,0.057
1681203434,0.997,0.062
1681203435,0.999,0.07
1681203435,1.001,0.071
1681203435,1.001,0.064
1681203435,1.001,0.06
1681203435,0.998,0.065
1681203435,0.999,0.061
1681203435,1,0.056
1681203435,0.997,0.063
1681203435,0.999,0.06
1681203435,0.997,0.058
1681203435,1,0.065
1681203435,0.997,0.067
1681203435,0.998,0.06
1681203435,0.999,0.06
1681203435,0.999,0.063
1681203435,0.997,0.055
1681203435,0.999,0.057
1681203435,0.998,0.066
1681203435,0.998,0.066
1681203435,0.996,0.065
1681203436,0.998,0.054
1681203436,1,0.056
1681203436,0.997,0.064
1681203436,0.996,0.063
1681203436,0.999,0.062
1681203436,0.996,0.058
1681203436,0.999,0.052
1681203436,0.998,0.058
1681203436,1,0.065
1681203436,1.003,0.066
1681203436,1,0.064
1681203436,0.997,0.063
1681203436,0.998,0.065
1681203436,0.999,0.059
1681203436,1.003,0.057
1681203436,0.994,0.065
1681203436,0.998,0.061
1681203436,0.997,0.067
1681203436,0.998,0.063
1681203436,0.999,0.067
1681203437,0.997,0.063
1681203437,0.995,0.062
1681203437,0.997,0.059
1681203437,1.002,0.058
1681203437,0.997,0.057
1681203437,0.999,0.065
1681203437,1.002,0.062
1681203437,0.999,0.06
1681203437,0.999,0.065
1681203437,0.997,0.058
1681203437,0.999,0.074
1681203437,0.996,0.061
1681203437,0.997,0.063
1681203437,0.999,0.062
1681203437,0.998,0.06
1681203437,0.997,0.064
1681203437,0.996,0.07
1681203437,0.997,0.055
1681203437,0.995,0.053
1681203437,0.998,0.056
1681203438,0.999,0.073
1681203438,0.999,0.065
1681203438,0.998,0.061
1681203438,0.999,0.061
1681203438,1,0.055
1681203438,0.996,0.056
1681203438,0.997,0.079
1681203438,0.998,0.038
1681203438,0.998,0.056
1681203438,0.997,0.068
1681203438,0.996,0.061
1681203438,0.997,0.065
1681203438,1,0.055
1681203438,0.997,0.068
1681203438,0.999,0.065
1681203438,0.997,0.026
1681203438,0.995,0.058
1681203438,0.999,0.059
1681203438,0.998,0.086
1681203438,0.997,0.081
1681203439,0.998,0.062
1681203439,0.999,0.085
1681203439,0.993,0.026
1681203439,0.997,0.052
1681203439,0.996,0.048
1681203439,1.002,0.081
1681203439,0.994,0.06
1681203439,0.996,0.019
1681203439,0.994,0.045
1681203439,0.996,0.007
1681203439,0.999,0.065
1681203439,0.998,0.044
1681203439,0.996,0.067
1681203439,0.997,0.028
1681203439,1,0.079
1681203439,0.998,0.087
1681203439,0.999,0.089
1681203439,0.994,0.021
1681203439,0.995,0.041
1681203439,1,0.098
1681203440,1,0.075
1681203440,1.001,0.081
1681203440,0.995,0.079
1681203440,0.997,0.051
1681203440,0.997,0.042
1681203440,0.997,0.033
1681203440,0.998,0.052
1681203440,1.001,0.048
1681203440,0.995,0.059
1681203440,0.997,0.078
1681203440,1,0.056
1681203440,1.001,0.086
1681203440,0.999,0.064
1681203440,0.999,0.059
1681203440,0.997,0.062
1681203440,0.996,0.074
1681203440,1,0.05
1681203440,0.994,0.07
1681203440,1.004,0.093
1681203440,0.996,0.059
1681203441,1,0.088
1681203441,0.999,0.054
1681203441,0.996,0.005
1681203441,0.996,0.022
1681203441,1,0.047
1681203441,0.999,0.07
1681203441,0.997,0.072
1681203441,1.003,0.056
1681203441,0.999,0.103
1681203441,1.002,0.096
1681203441,0.996,0.079
1681203441,0.997,0.017
1681203441,0.993,0.039
1681203441,0.996,0.053
1681203441,1,0.048
1681203441,0.996,0.079
1681203441,0.996,0.06
1681203441,0.999,0.057
1681203441,0.995,0.016
1681203441,0.995,0.031
1681203442,1.001,0.063
1681203442,0.997,0.024
1681203442,0.994,0.041
1681203442,0.999,0.08
1681203442,1,0.066
1681203442,0.996,0.078
1681203442,0.994,0.058
1681203442,0.998,0.084
1681203442,0.998,0.082
1681203442,0.997,0.057
1681203442,0.996,-0.007
1681203442,0.999,0.067
1681203442,1,0.043
1681203442,0.996,0.03
1681203442,1.001,0.083
1681203442,0.993,0.068
1681203442,0.998,0.062
1681203442,0.996,0.022
1681203442,0.996,0.014
1681203442,0.997,0.062
1681203443,0.998,0.07
1681203443,0.998,0.056
1681203443,1.003,0.101
1681203443,0.997,0.019
1681203443,0.999,0.047
1681203443,0.995,0.068
1681203443,0.999,0.058
1681203443,0.997,0.062
1681203443,0.996,0.111
1681203443,1,0.057
1681203443,0.997,0.028
1681203443,1,0.08
1681203443,0.998,0.068
1681203443,1,0.097
1681203443,0.999,0.086
1681203443,1,0.082
1681203443,0.996,0.035
1681203443,1.001,0.077
1681203443,0.996,0.038
1681203443,0.998,0.041
1681203444,0.998,0.071
1681203444,0.996,0.073
1681203444,0.999,0.05
1681203444,0.998,0.068
1681203444,0.998,0.07
1681203444,0.998,0.051
1681203444,0.998,0.055
1681203444,0.999,0.068
1681203444,0.999,0.09
1681203444,0.997,0.066
1681203444,0.996,0.061
1681203444,0.996,0.054
1681203444,0.999,0.069
1681203444,1,0.061
1681203444,0.998,0.071
1681203444,0.995,0.058
1681203444,0.999,0.058
1681203444,1,0.08
1681203444,1.001,0.057
1681203444,0.999,0.067
1681203445,0.997,0.049
1681203445,0.996,0.07
1681203445,0.997,0.044
1681203445,0.998,0.073
1681203445,0.999,0.074
1681203445,0.996,0.063
1681203445,0.999,0.07
1681203445,0.999,0.057
1681203445,0.997,0.058
1681203445,0.999,0.07
1681203445,0.997,0.071
1681203445,0.997,0.066
1681203445,0.994,0.065
1681203445,0.998,0.054
1681203445,0.999,0.074
1681203445,0.997,0.066
1681203445,1.001,0.063
1681203445,1,0.057
1681203445,0.999,0.065
1681203445,1.001,0.062
1681203446,0.998,0.056
1681203446,0.997,0.063
1681203446,0.998,0.059
1681203446,0.998,0.057
1681203446,0.998,0.066
1681203446,0.998,0.062
1681203446,1.001,0.064
1681203446,0.998,0.069
1681203446,0.997,0.069
1681203446,0.996,0.06
1681203446,0.996,0.063
1681203446,0.998,0.066
1681203446,0.999,0.062
1681203446,0.999,0.053
1681203446,0.999,0.057
1681203446,0.996,0.061
1681203446,1,0.063
1681203446,0.997,0.063
1681203446,0.997,0.065
1681203446,1.001,0.067
1681203447,0.998,0.06
1681203447,0.998,0.059
