timestamp,DistanceBrute,DistanceMoy,minMax,FalseTrue,
1675948971,198,98,0,0,
1675948971,198,98,0,0,
1675948971,198,98,0,0,
1675948971,198,98,0,0,
1675948971,198,98,0,0,
1675948971,198,98,0,0,
1675948971,198,98,0,0,
1675948971,198,98,0,0,
1675948971,198,98,0,0,
1675948971,198,98,0,0,
1675948971,198,98,0,0,
1675948971,198,98,0,0,
1675948971,198,98,0,0,
1675948971,198,98,0,0,
1675948971,198,98,0,0,
1675948971,198,98,0,0,
1675948971,198,98,0,0,
1675948971,198,98,0,0,
1675948971,198,98,0,0,
1675948971,198,98,0,0,
1675948971,198,98,0,0,
1675948971,198,98,0,0,
1675948971,198,98,0,0,
1675948971,198,98,0,0,
1675948972,198,98,0,0,
1675948972,198,98,0,0,
1675948972,198,98,0,0,
1675948972,198,98,0,0,
1675948972,198,98,0,0,
1675948972,198,98,0,0,
1675948972,198,98,0,0,
1675948972,198,98,0,0,
1675948972,198,98,0,0,
1675948972,198,98,0,0,
1675948972,198,98,0,0,
1675948972,198,98,0,0,
1675948972,198,98,0,0,
1675948972,198,98,0,0,
1675948972,198,98,0,0,
1675948972,198,98,0,0,
1675948972,198,98,0,0,
1675948972,198,98,0,0,
1675948972,198,98,0,0,
1675948972,198,98,0,0,
1675948972,198,98,0,0,
1675948972,198,98,0,0,
1675948972,198,98,0,0,
1675948972,198,98,0,0,
1675948972,198,98,0,0,
1675948972,198,98,0,0,
1675948972,198,98,0,0,
1675948972,198,98,0,0,
1675948972,198,98,0,0,
1675948972,198,98,0,0,
1675948973,198,98,0,0,
1675948973,198,98,0,0,
1675948973,198,98,0,0,
1675948973,198,98,0,0,
1675948973,198,98,0,0,
1675948973,198,98,0,0,
1675948973,198,98,0,0,
1675948973,198,98,0,0,
1675948973,198,98,0,0,
1675948973,198,98,0,0,
1675948973,198,98,0,0,
1675948973,198,98,0,0,
1675948973,198,98,0,0,
1675948973,198,98,0,0,
1675948973,198,98,0,0,
1675948973,198,98,0,0,
1675948973,198,98,0,0,
1675948973,198,98,0,0,
1675948973,198,98,0,0,
1675948973,198,98,0,0,
1675948973,198,98,0,0,
1675948973,198,98,0,0,
1675948973,198,98,0,0,
1675948973,198,98,0,0,
1675948973,198,98,0,0,
1675948973,198,98,0,0,
1675948973,198,98,0,0,
1675948973,198,98,0,0,
1675948973,198,98,0,0,
1675948974,198,98,0,0,
1675948974,198,98,0,0,
1675948974,198,98,0,0,
1675948974,198,98,0,0,
1675948974,198,98,0,0,
1675948974,198,98,0,0,
1675948974,198,98,0,0,
1675948974,198,98,0,0,
1675948974,198,98,0,0,
1675948974,198,98,0,0,
1675948974,198,98,0,0,
1675948974,198,98,0,0,
1675948974,198,98,0,0,
1675948974,198,98,0,0,
1675948974,198,98,0,0,
1675948974,198,98,0,0,
1675948974,198,98,0,0,
1675948974,198,98,0,0,
1675948974,198,98,0,0,
1675948974,198,98,0,0,
1675948974,198,98,0,0,
1675948974,198,98,0,0,
1675948974,198,98,0,0,
1675948974,198,98,0,0,
1675948974,198,98,0,0,
1675948974,198,98,0,0,
1675948974,198,98,0,0,
1675948974,198,98,0,0,
1675948974,198,98,0,0,
1675948975,198,98,0,0,
1675948975,198,98,0,0,
1675948975,198,98,0,0,
1675948975,198,98,0,0,
1675948975,198,98,0,0,
1675948975,198,98,0,0,
1675948975,198,98,0,0,
1675948975,198,98,0,0,
1675948975,198,98,0,0,
1675948975,198,98,0,0,
1675948975,198,98,0,0,
1675948975,198,98,0,0,
1675948975,198,98,0,0,
1675948975,198,98,0,0,
1675948975,198,98,0,0,
1675948975,198,98,0,0,
1675948975,198,98,0,0,
1675948975,198,98,0,0,
1675948975,198,98,0,0,
1675948975,198,98,0,0,
1675948975,198,98,0,0,
1675948975,198,98,0,0,
1675948975,198,98,0,0,
1675948975,198,98,0,0,
1675948975,198,98,0,0,
1675948975,198,98,0,0,
1675948975,198,98,0,0,
1675948975,198,98,0,0,
1675948975,198,98,0,0,
1675948975,198,98,0,0,
1675948976,198,98,0,0,
1675948976,198,98,0,0,
1675948976,198,98,0,0,
1675948976,198,98,0,0,
1675948976,198,98,0,0,
1675948976,198,98,0,0,
1675948976,198,98,0,0,
1675948976,198,98,0,0,
1675948976,198,98,0,0,
1675948976,198,98,0,0,
1675948976,198,98,0,0,
1675948976,198,98,0,0,
1675948976,198,98,0,0,
1675948976,198,98,0,0,
1675948976,198,98,0,0,
1675948976,198,98,0,0,
1675948976,198,98,0,0,
1675948976,198,98,0,0,
1675948976,198,98,0,0,
1675948976,198,98,0,0,
1675948976,198,98,0,0,
1675948976,198,98,0,0,
1675948976,198,98,0,0,
1675948976,198,98,0,0,
1675948976,198,98,0,0,
1675948976,198,98,0,0,
1675948976,198,98,0,0,
1675948976,198,98,0,0,
1675948976,198,98,0,0,
1675948977,198,98,0,0,
1675948977,198,98,0,0,
1675948977,198,98,0,0,
1675948977,198,98,0,0,
1675948977,198,98,0,0,
1675948977,198,98,0,0,
1675948977,198,98,0,0,
1675948977,198,98,0,0,
1675948977,198,98,0,0,
1675948977,198,98,0,0,
1675948977,198,98,0,0,
1675948977,198,98,0,0,
1675948977,198,98,0,0,
1675948977,198,98,0,0,
1675948977,198,98,0,0,
1675948977,198,98,0,0,
1675948977,198,98,0,0,
1675948977,198,98,0,0,
1675948977,198,98,0,0,
1675948977,198,98,0,0,
1675948977,198,98,0,0,
1675948977,198,98,0,0,
1675948977,198,98,0,0,
1675948977,198,98,0,0,
1675948977,198,98,0,0,
1675948977,198,98,0,0,
1675948977,198,98,0,0,
1675948977,198,98,0,0,
1675948977,198,98,0,0,
1675948977,198,98,0,0,
1675948978,198,98,0,0,
1675948978,198,98,0,0,
1675948978,198,98,0,0,
1675948978,198,98,0,0,
1675948978,198,98,0,0,
1675948978,198,98,0,0,
1675948978,198,98,0,0,
1675948978,198,98,0,0,
1675948978,198,98,0,0,
1675948978,198,98,0,0,
1675948978,198,98,0,0,
1675948978,198,98,0,0,
1675948978,198,98,0,0,
1675948978,198,98,0,0,
1675948978,198,98,0,0,
1675948978,198,98,0,0,
1675948978,198,98,0,0,
1675948978,198,98,0,0,
1675948978,198,98,0,0,
1675948978,198,98,0,0,
1675948978,198,98,0,0,
1675948978,198,98,0,0,
1675948978,198,98,0,0,
1675948978,198,98,0,0,
1675948978,198,98,0,0,
1675948978,198,98,0,0,
1675948978,198,98,0,0,
1675948978,198,98,0,0,
1675948978,198,98,0,0,
1675948978,198,98,0,0,
1675948979,198,98,0,0,
1675948979,198,98,0,0,
1675948979,198,98,0,0,
1675948979,198,98,0,0,
1675948979,198,98,0,0,
1675948979,198,98,0,0,
1675948979,198,98,0,0,
1675948979,198,98,0,0,
1675948979,198,98,0,0,
1675948979,198,98,0,0,
1675948979,198,98,0,0,
1675948979,198,98,0,0,
1675948979,198,98,0,0,
1675948979,198,98,0,0,
1675948979,198,98,0,0,
1675948979,198,98,0,0,
1675948979,198,98,0,0,
1675948979,198,98,0,0,
1675948979,198,98,0,0,
1675948979,198,98,0,0,
1675948979,198,98,0,0,
1675948979,198,98,0,0,
1675948979,198,98,0,0,
1675948979,198,98,0,0,
1675948979,198,98,0,0,
1675948979,198,98,0,0,
1675948979,198,98,0,0,
1675948979,198,98,0,0,
1675948979,198,98,0,0,
1675948980,198,98,0,0,
1675948980,198,98,0,0,
1675948980,198,98,0,0,
1675948980,198,98,0,0,
1675948980,198,98,0,0,
1675948980,198,98,0,0,
1675948980,198,98,0,0,
1675948980,198,98,0,0,
1675948980,198,98,0,0,
1675948980,198,98,0,0,
1675948980,198,98,0,0,
1675948980,198,98,0,0,
1675948980,198,98,0,0,
1675948980,198,98,0,0,
1675948980,198,98,0,0,
1675948980,198,98,0,0,
1675948980,198,98,0,0,
1675948980,198,98,0,0,
1675948980,198,98,0,0,
1675948980,198,98,0,0,
1675948980,198,98,0,0,
1675948980,198,98,0,0,
1675948980,198,98,0,0,
1675948980,198,98,0,0,
1675948980,198,98,0,0,
1675948980,198,98,0,0,
1675948980,198,98,0,0,
1675948980,198,98,0,0,
1675948980,198,98,0,0,
1675948980,198,98,0,0,
1675948981,198,98,0,0,
1675948981,198,98,0,0,
1675948981,198,98,0,0,
1675948981,198,98,0,0,
1675948981,198,98,0,0,
1675948981,198,98,0,0,
1675948981,198,98,0,0,
1675948981,198,98,0,0,
1675948981,198,98,0,0,
1675948981,198,98,0,0,
1675948981,198,98,0,0,
1675948981,198,98,0,0,
1675948981,198,98,0,0,
1675948981,198,98,0,0,
1675948981,198,98,0,0,
1675948981,198,98,0,0,
1675948981,198,98,0,0,
1675948981,198,98,0,0,
1675948981,198,98,0,0,
1675948981,198,98,0,0,
1675948981,198,98,0,0,
1675948981,198,98,0,0,
1675948981,198,98,0,0,
1675948981,198,98,0,0,
1675948981,198,98,0,0,
1675948981,198,98,0,0,
1675948981,198,98,0,0,
1675948981,198,98,0,0,
1675948981,198,98,0,0,
1675948982,198,98,0,0,
1675948982,198,98,0,0,
1675948982,198,98,0,0,
1675948982,198,98,0,0,
1675948982,198,98,0,0,
1675948982,198,98,0,0,
1675948982,198,98,0,0,
1675948982,198,98,0,0,
1675948982,198,98,0,0,
1675948982,198,98,0,0,
1675948982,198,98,0,0,
1675948982,198,98,0,0,
1675948982,198,98,0,0,
1675948982,198,98,0,0,
1675948982,198,98,0,0,
1675948982,198,98,0,0,
1675948982,198,98,0,0,
1675948982,198,98,0,0,
1675948982,198,98,0,0,
1675948982,198,98,0,0,
1675948982,198,98,0,0,
1675948982,198,98,0,0,
1675948982,198,98,0,0,
1675948982,198,98,0,0,
1675948982,198,98,0,0,
1675948982,198,98,0,0,
1675948982,198,98,0,0,
1675948982,198,98,0,0,
1675948982,198,98,0,0,
1675948982,198,98,0,0,
1675948983,198,98,0,0,
1675948983,198,98,0,0,
1675948983,198,98,0,0,
1675948983,198,98,0,0,
1675948983,198,98,0,0,
1675948983,198,98,0,0,
1675948983,198,98,0,0,
1675948983,198,98,0,0,
1675948983,198,98,0,0,
1675948983,198,98,0,0,
1675948983,198,98,0,0,
1675948983,198,98,0,0,
1675948983,198,98,0,0,
1675948983,198,98,0,0,
1675948983,198,98,0,0,
1675948983,198,98,0,0,
1675948983,198,98,0,0,
1675948983,198,98,0,0,
1675948983,198,98,0,0,
1675948983,198,98,0,0,
1675948983,198,98,0,0,
1675948983,198,98,0,0,
1675948983,198,98,0,0,
1675948983,198,98,0,0,
1675948983,198,98,0,0,
1675948983,198,98,0,0,
1675948983,198,98,0,0,
1675948983,198,98,0,0,
1675948983,198,98,0,0,
1675948984,198,98,0,0,
1675948984,198,98,0,0,
1675948984,198,98,0,0,
1675948984,198,98,0,0,
1675948984,198,98,0,0,
1675948984,198,98,0,0,
1675948984,198,98,0,0,
1675948984,198,98,0,0,
1675948984,198,98,0,0,
1675948984,198,98,0,0,
1675948984,198,98,0,0,
1675948984,198,98,0,0,
1675948984,198,98,0,0,
1675948984,198,98,0,0,
1675948984,198,98,0,0,
1675948984,198,98,0,0,
1675948984,198,98,0,0,
1675948984,198,98,0,0,
1675948984,198,98,0,0,
1675948984,198,98,0,0,
1675948984,198,98,0,0,
1675948984,198,98,0,0,
1675948984,198,98,0,0,
1675948984,198,98,0,0,
1675948984,198,98,0,0,
1675948984,198,98,0,0,
1675948984,198,98,0,0,
1675948984,198,98,0,0,
1675948984,198,98,0,0,
1675948984,198,98,0,0,
1675948985,198,98,0,0,
1675948985,198,98,0,0,
1675948985,198,98,0,0,
1675948985,198,98,0,0,
1675948985,198,98,0,0,
1675948985,198,98,0,0,
1675948985,198,98,0,0,
1675948985,198,98,0,0,
1675948985,198,98,0,0,
1675948985,198,98,0,0,
1675948985,198,98,0,0,
1675948985,198,98,0,0,
1675948985,198,98,0,0,
1675948985,198,98,0,0,
1675948985,198,98,0,0,
1675948985,198,98,0,0,
1675948985,198,98,0,0,
1675948985,198,98,0,0,
1675948985,198,98,0,0,
1675948985,198,98,0,0,
1675948985,198,98,0,0,
1675948985,198,98,0,0,
1675948985,198,98,0,0,
1675948985,198,98,0,0,
1675948985,198,98,0,0,
1675948985,198,98,0,0,
1675948985,198,98,0,0,
