Temps,Channel A Last (V),Channel B Last (V)
1670857599,1.014,0.091
1670857599,1.017,0.126
1670857599,1.017,0.088
1670857599,1.014,0.097
1670857599,1.017,0.117
1670857599,1.014,0.079
1670857599,1.014,0.062
1670857599,1.013,0.072
1670857599,1.014,0.121
1670857599,1.013,0.068
1670857599,1.021,0.099
1670857599,1.013,0.089
1670857599,1.014,0.089
1670857599,1.014,0.086
1670857599,1.012,0.07
1670857599,1.015,0.098
1670857599,1.017,0.113
1670857599,1.015,0.106
1670857599,1.014,0.109
1670857599,1.011,0.057
1670857600,1.011,0.067
1670857600,1.013,0.082
1670857600,1.015,0.087
1670857600,1.015,0.135
1670857600,1.012,0.097
1670857600,1.012,0.094
1670857600,1.016,0.118
1670857600,1.011,0.048
1670857600,1.013,0.091
1670857600,1.016,0.108
1670857600,1.014,0.094
1670857600,1.015,0.071
1670857600,1.016,0.106
1670857600,1.019,0.124
1670857600,1.012,0.057
1670857600,1.01,0.099
1670857600,1.011,0.095
1670857600,1.017,0.126
1670857600,1.013,0.175
1670857600,1.014,0.086
1670857601,1.014,0.096
1670857601,1.01,0.058
1670857601,1.018,0.119
1670857601,1.012,0.098
1670857601,1.015,0.066
1670857601,1.014,0.131
1670857601,1.015,0.094
1670857601,1.014,0.072
1670857601,1.012,0.09
1670857601,1.014,0.124
1670857601,1.013,0.079
1670857601,1.016,0.107
1670857601,1.015,0.134
1670857601,1.012,0.07
1670857601,1.013,0.098
1670857601,1.009,0.084
1670857601,1.014,0.066
1670857601,1.016,0.114
1670857601,1.014,0.076
1670857601,1.014,0.094
1670857602,1.018,0.086
1670857602,1.011,0.089
1670857602,1.014,0.113
1670857602,1.013,0.067
1670857602,1.01,0.081
1670857602,1.014,0.079
1670857602,1.012,0.066
1670857602,1.013,0.077
1670857602,1.013,0.095
1670857602,1.01,0.097
1670857602,1.013,0.082
1670857602,1.011,0.071
1670857602,1.013,0.078
1670857602,1.01,0.06
1670857602,1.012,0.082
1670857602,1.017,0.087
1670857602,1.012,0.094
1670857602,1.015,0.085
1670857602,1.016,0.105
1670857602,1.014,0.077
1670857603,1.013,0.112
1670857603,1.015,0.08
1670857603,1.016,0.082
1670857603,1.014,0.078
1670857603,1.014,0.099
1670857603,1.016,0.076
1670857603,1.018,0.092
1670857603,1.011,0.1
1670857603,1.013,0.088
1670857603,1.013,0.09
1670857603,1.016,0.091
1670857603,1.014,0.1
1670857603,1.015,0.09
1670857603,1.014,0.095
1670857603,1.016,0.094
1670857603,1.015,0.093
1670857603,1.012,0.087
1670857603,1.014,0.098
1670857603,1.014,0.094
1670857603,1.013,0.096
1670857604,1.014,0.091
1670857604,1.014,0.092
1670857604,1.016,0.089
1670857604,1.014,0.091
1670857604,1.012,0.088
1670857604,1.013,0.092
1670857604,1.017,0.094
1670857604,1.017,0.095
1670857604,1.016,0.096
1670857604,1.011,0.084
1670857604,1.013,0.09
1670857604,1.015,0.087
1670857604,1.013,0.092
1670857604,1.013,0.088
1670857604,1.016,0.1
1670857604,1.016,0.09
1670857604,1.01,0.088
1670857604,1.016,0.089
1670857604,1.01,0.092
1670857604,1.012,0.096
1670857605,1.014,0.087
1670857605,1.014,0.092
1670857605,1.013,0.093
1670857605,1.013,0.098
1670857605,1.014,0.087
1670857605,1.013,0.091
1670857605,1.011,0.093
1670857605,1.016,0.093
1670857605,1.013,0.095
1670857605,1.017,0.087
1670857605,1.013,0.091
1670857605,1.013,0.096
1670857605,1.011,0.094
1670857605,1.012,0.085
1670857605,1.016,0.092
1670857605,1.013,0.091
1670857605,1.015,0.094
1670857605,1.014,0.097
1670857605,1.012,0.085
1670857605,1.011,0.086
1670857606,1.013,0.095
1670857606,1.014,0.09
1670857606,1.013,0.096
1670857606,1.013,0.101
1670857606,1.013,0.088
1670857606,1.013,0.096
1670857606,1.013,0.093
1670857606,1.016,0.097
1670857606,1.017,0.093
1670857606,1.011,0.092
1670857606,1.015,0.094
1670857606,1.017,0.095
1670857606,1.016,0.092
1670857606,1.016,0.086
1670857606,1.014,0.091
1670857606,1.018,0.092
1670857606,1.017,0.089
1670857606,1.015,0.098
1670857606,1.014,0.094
1670857606,1.016,0.091
1670857607,1.017,0.091
1670857607,1.015,0.087
1670857607,1.018,0.098
1670857607,1.013,0.093
1670857607,1.012,0.092
1670857607,1.014,0.091
1670857607,1.591,0.096
1670857607,2.452,0.095
1670857607,2.45,0.099
1670857607,2.451,0.091
1670857607,2.453,0.094
1670857607,2.451,0.09
1670857607,2.45,0.088
1670857607,2.449,0.092
1670857607,2.446,0.089
1670857607,2.448,0.089
1670857607,2.45,0.094
1670857607,2.452,0.087
1670857607,2.449,0.097
1670857607,2.452,0.107
1670857608,2.45,0.113
1670857608,1.791,0.099
1670857608,1.012,0.085
1670857608,1.012,0.057
1670857608,1.018,0.11
1670857608,1.013,0.085
1670857608,1.013,6.754
1670857608,1.013,8.209
1670857608,1.012,8.208
1670857608,1.012,8.217
1670857608,1.013,8.22
1670857608,1.014,8.214
1670857608,1.014,8.211
1670857608,1.014,8.219
1670857608,1.014,8.215
1670857608,1.013,8.213
1670857608,1.014,8.216
1670857608,1.014,8.218
1670857608,1.019,8.213
1670857608,1.017,2.197
1670857609,1.018,0.098
1670857609,1.017,0.087
1670857609,1.016,0.094
1670857609,1.015,0.095
1670857609,1.015,0.086
1670857609,2.108,0.081
1670857609,2.452,0.093
1670857609,2.448,0.087
1670857609,2.451,0.094
1670857609,2.453,0.094
1670857609,2.45,0.094
1670857609,2.45,0.091
1670857609,2.45,0.093
1670857609,2.451,0.087
1670857609,2.45,0.096
1670857609,2.448,0.097
1670857609,2.45,0.094
1670857609,2.454,0.091
1670857609,2.451,0.085
1670857609,2.446,0.086
1670857610,2.16,0.089
1670857610,1.016,0.097
1670857610,1.014,0.092
1670857610,1.015,0.092
1670857610,1.014,3.173
1670857610,1.014,8.222
1670857610,1.014,8.214
1670857610,1.013,8.203
1670857610,1.015,8.205
1670857610,1.013,8.211
1670857610,1.006,8.194
1670857610,2.448,8.208
1670857610,2.447,8.212
1670857610,2.447,8.206
1670857610,2.445,8.221
1670857610,2.447,8.21
1670857610,2.446,8.222
1670857610,2.445,8.202
1670857610,2.449,4.643
1670857610,2.446,0.102
1670857611,2.451,0.093
1670857611,2.448,0.09
1670857611,2.448,0.087
1670857611,2.448,0.088
1670857611,2.448,0.101
1670857611,2.454,0.09
1670857611,1.129,0.094
1670857611,1.019,0.094
1670857611,1.013,0.087
1670857611,1.016,0.101
1670857611,1.013,1.764
1670857611,1.013,8.22
1670857611,1.015,8.21
1670857611,1.009,8.218
1670857611,1.014,8.212
1670857611,1.012,8.213
1670857611,1.015,8.217
1670857611,1.015,8.221
1670857611,1.016,8.208
1670857611,1.015,8.216
1670857612,1.014,8.212
1670857612,1.016,8.218
1670857612,1.011,8.21
1670857612,1.014,5.938
1670857612,1.014,0.088
1670857612,1.014,0.093
1670857612,1.015,0.09
1670857612,1.017,0.088
1670857612,1.016,0.089
1670857612,1.018,0.094
1670857612,1.016,0.089
1670857612,1.002,0.096
1670857612,1.013,0.092
1670857612,1.014,0.085
1670857612,1.014,0.087
1670857612,1.015,0.092
1670857612,1.012,0.096
1670857612,1.014,0.108
1670857612,1.014,0.097
1670857612,1.015,0.092
1670857613,1.013,0.081
1670857613,1.014,0.092
1670857613,1.013,0.065
1670857613,1.015,0.103
1670857613,1.012,0.064
1670857613,1.017,0.097
1670857613,1.016,0.099
1670857613,1.017,0.082
1670857613,1.013,0.073
1670857613,1.013,0.091
1670857613,1.011,0.06
1670857613,1.015,0.095
1670857613,1.013,0.09
1670857613,1.015,0.091
1670857613,1.015,0.094
1670857613,1.017,0.112
1670857613,1.011,0.119
1670857613,1.014,0.091
1670857613,1.013,0.113
1670857613,1.014,0.091
1670857614,1.011,0.079
1670857614,1.015,0.067
1670857614,1.013,0.08
1670857614,1.013,0.082
1670857614,1.012,0.064
1670857614,1.013,0.083
1670857614,1.014,0.108
1670857614,1.012,0.075
1670857614,1.015,0.094
1670857614,1.014,0.082
1670857614,1.013,0.092
1670857614,1.016,0.102
1670857614,1.013,0.068
1670857614,1.015,0.093
1670857614,1.012,0.053
1670857614,1.015,0.085
1670857614,1.013,0.058
1670857614,1.012,0.071
1670857614,1.017,0.129
1670857614,1.016,0.043
1670857615,1.018,0.097
1670857615,1.018,0.1
1670857615,1.016,0.14
1670857615,1.014,0.085
1670857615,1.012,0.06
1670857615,1.016,0.122
1670857615,1.01,0.072
1670857615,1.014,0.125
1670857615,1.015,0.101
1670857615,1.02,0.102
1670857615,1.013,0.087
1670857615,1.015,0.119
1670857615,1.019,0.098
1670857615,1.013,0.112
1670857615,1.015,0.086
1670857615,1.014,0.06
1670857615,1.016,0.093
1670857615,1.015,0.087
1670857615,1.016,0.095
1670857615,1.014,0.082
1670857616,1.014,0.078
1670857616,1.017,0.138
1670857616,1.021,0.092
1670857616,1.014,0.126
1670857616,1.017,0.083
1670857616,1.017,0.109
1670857616,1.018,0.106
1670857616,1.014,0.11
1670857616,1.018,0.123
1670857616,1.013,0.047
1670857616,1.015,0.077
1670857616,1.018,0.083
1670857616,1.014,0.102
1670857616,1.013,0.036
1670857616,1.011,0.062
1670857616,1.013,0.045
1670857616,1.013,0.114
1670857616,1.012,0.067
1670857616,1.015,0.099
1670857616,1.011,0.105
1670857617,1.015,0.145
1670857617,1.018,0.139
1670857617,1.016,0.111
1670857617,1.015,0.083
1670857617,1.016,0.09
1670857617,1.021,0.114
1670857617,1.015,0.069
1670857617,1.013,0.051
1670857617,1.015,-0.028
1670857617,1.013,0.042
1670857617,1.014,0.052
1670857617,1.012,0.028
1670857617,1.016,0.129
1670857617,1.014,0.078
1670857617,1.018,0.109
1670857617,1.016,0.104
1670857617,1.014,0.071
1670857617,1.015,0.099
1670857617,1.015,0.11
1670857617,1.017,0.075
1670857618,1.016,0.144
1670857618,1.016,0.071
1670857618,1.012,0.089
1670857618,1.014,0.088
1670857618,1.015,0.095
1670857618,1.014,0.093
1670857618,1.019,0.137
1670857618,1.013,0.049
1670857618,1.015,0.077
1670857618,1.016,0.085
1670857618,1.013,0.083
1670857618,1.015,0.101
1670857618,1.015,0.1
1670857618,1.018,0.089
1670857618,1.017,0.07
1670857618,1.016,0.112
1670857618,1.017,0.086
1670857618,1.014,0.072
1670857618,1.017,0.088
1670857618,1.015,0.104
1670857619,1.013,0.096
1670857619,1.015,0.088
1670857619,1.015,0.075
1670857619,1.014,0.08
1670857619,1.014,0.131
1670857619,1.016,0.112
1670857619,1.014,0.091
1670857619,1.014,0.086
1670857619,1.012,0.092
1670857619,1.01,0.088
1670857619,1.014,0.1
1670857619,1.014,0.096
1670857619,1.016,0.093
1670857619,1.015,0.093
1670857619,1.018,0.098
1670857619,1.016,0.092
1670857619,1.016,0.096
1670857619,1.015,0.088
1670857619,1.016,0.097
1670857619,1.014,0.083
1670857620,1.012,0.099
1670857620,1.016,0.094
1670857620,1.014,0.088
1670857620,1.015,0.086
1670857620,1.015,0.095
1670857620,1.01,0.096
1670857620,1.016,0.101
1670857620,1.013,0.093
1670857620,1.014,0.091
1670857620,1.015,0.094
1670857620,1.012,0.091
1670857620,1.016,0.084
1670857620,1.013,0.087
1670857620,1.018,0.094
1670857620,1.013,0.085
1670857620,1.014,0.092
1670857620,1.019,0.09
1670857620,1.015,0.089
1670857620,1.016,0.095
1670857620,1.016,0.088
1670857621,1.015,0.093
1670857621,1.015,0.086
1670857621,1.017,0.094
1670857621,1.017,0.095
1670857621,1.01,0.091
1670857621,1.018,0.089
1670857621,1.016,0.098
1670857621,1.015,0.095
1670857621,1.015,0.094
1670857621,1.015,0.083
1670857621,1.015,0.081
1670857621,1.014,0.097
1670857621,1.018,0.095
1670857621,1.011,0.089
1670857621,1.015,0.094
1670857621,1.013,0.088
1670857621,1.013,0.1
1670857621,1.015,0.099
1670857621,1.015,0.09
1670857621,1.015,0.085
1670857622,1.013,0.092
1670857622,1.016,0.091
1670857622,1.015,0.091
1670857622,1.013,0.098
1670857622,1.011,0.095
1670857622,1.014,0.091
1670857622,1.013,0.095
1670857622,1.011,0.098
1670857622,1.017,0.089
1670857622,1.016,0.096
1670857622,1.014,0.093
1670857622,1.014,0.083
1670857622,1.014,0.096
1670857622,1.014,0.095
1670857622,1.014,0.089
1670857622,1.013,0.096
1670857622,1.016,0.096
1670857622,1.011,0.095
1670857622,1.014,0.085
1670857622,1.015,0.089
1670857623,1.014,0.087
1670857623,1.014,0.096
1670857623,1.014,0.098
1670857623,1.015,0.09
1670857623,1.012,0.089
1670857623,1.013,0.095
1670857623,1.01,0.098
1670857623,1.015,0.092
1670857623,1.016,0.088
1670857623,1.015,0.089
1670857623,1.017,0.086
1670857623,1.011,0.089
1670857623,1.014,0.085
1670857623,1.016,0.093
1670857623,1.013,0.094
1670857623,1.015,0.094
1670857623,1.016,0.097
1670857623,1.016,0.09
1670857623,1.011,0.089
1670857623,1.015,0.089
1670857624,1.014,0.094
1670857624,1.016,0.093
1670857624,1.016,0.093
1670857624,1.013,0.094
1670857624,1.016,0.094
1670857624,1.015,0.087
1670857624,1.015,0.095
1670857624,1.012,0.092
1670857624,1.012,0.089
1670857624,1.014,0.091
1670857624,1.013,0.081
1670857624,1.013,0.095
1670857624,1.015,0.091
1670857624,1.015,0.09
1670857624,1.016,0.095
1670857624,1.015,0.097
1670857624,1.015,0.095
1670857624,1.014,0.094
1670857624,1.018,0.086
1670857624,1.013,0.094
1670857625,1.017,0.087
1670857625,1.018,0.095
1670857625,1.015,0.091
1670857625,1.017,0.097
1670857625,1.014,0.092
1670857625,1.017,0.093
1670857625,1.017,0.096
1670857625,1.01,0.109
1670857625,1.016,0.092
1670857625,1.014,0.092
1670857625,1.015,0.091
1670857625,1.014,0.098
1670857625,1.016,0.091
1670857625,1.016,0.093
1670857625,1.017,0.101
1670857625,1.012,0.09
1670857625,1.012,0.095
1670857625,1.017,0.087
1670857625,1.015,0.093
1670857625,1.015,0.086
1670857626,1.015,0.089
1670857626,1.017,0.079
1670857626,1.016,0.091
1670857626,1.013,0.097
1670857626,1.017,0.091
1670857626,1.013,0.09
1670857626,1.018,0.097
1670857626,1.011,0.093
1670857626,1.014,0.088
1670857626,1.015,0.091
1670857626,1.012,0.092
1670857626,1.014,0.099
1670857626,1.013,0.082
1670857626,1.015,0.095
1670857626,1.016,0.087
1670857626,1.014,0.081
1670857626,1.013,0.093
1670857626,1.014,0.093
1670857626,1.017,0.096
1670857626,1.013,0.087
1670857627,1.012,0.097
1670857627,1.016,0.086
1670857627,1.013,0.09
1670857627,1.011,0.086
1670857627,1.013,0.088
1670857627,1.015,0.088
1670857627,1.015,0.095
1670857627,1.015,0.087
1670857627,1.014,0.093
1670857627,1.015,0.094
1670857627,1.017,0.1
1670857627,1.016,0.098
1670857627,1.014,0.09
1670857627,1.016,0.091
1670857627,1.018,0.093
1670857627,1.015,0.092
1670857627,1.014,0.089
1670857627,1.014,0.094
1670857627,1.011,0.083
1670857627,1.015,0.086
1670857628,1.016,0.086
1670857628,1.015,0.093
1670857628,1.017,0.091
1670857628,1.012,0.09
1670857628,1.016,0.088
1670857628,1.016,0.087
1670857628,1.017,0.084
1670857628,1.016,0.095
1670857628,1.012,0.087
1670857628,1.016,0.095
1670857628,1.014,0.089
1670857628,1.018,0.082
1670857628,1.014,0.097
1670857628,1.018,0.094
1670857628,1.012,0.095
1670857628,1.013,0.096
1670857628,1.015,0.087
1670857628,1.015,0.079
1670857628,1.016,0.093
1670857628,1.015,0.091
1670857629,1.015,0.091
1670857629,1.016,0.084
1670857629,1.018,0.092
1670857629,1.016,0.089
1670857629,1.014,0.107
1670857629,1.014,0.085
1670857629,1.013,0.074
1670857629,1.012,0.063
1670857629,1.012,0.066
1670857629,1.019,0.064
1670857629,1.016,0.09
1670857629,1.017,0.094
1670857629,1.013,0.104
1670857629,1.017,0.094
1670857629,1.013,0.085
1670857629,1.012,0.094
1670857629,1.016,0.099
1670857629,1.017,0.074
1670857629,1.013,0.1
1670857629,1.014,0.09
1670857630,1.013,0.08
1670857630,1.014,0.101
1670857630,1.016,0.109
1670857630,1.017,0.077
1670857630,1.013,0.098
1670857630,1.014,0.048
1670857630,1.016,0.067
1670857630,1.013,0.053
1670857630,1.013,0.052
1670857630,1.015,0.073
1670857630,1.015,0.085
1670857630,1.015,0.079
1670857630,1.014,0.053
1670857630,1.012,0.061
1670857630,1.016,0.094
1670857630,1.011,0.069
1670857630,1.013,0.075
1670857630,1.013,0.067
1670857630,1.014,0.131
1670857630,1.014,0.122
1670857631,1.021,0.09
1670857631,1.015,0.095
1670857631,1.016,0.106
1670857631,1.017,0.101
1670857631,1.018,0.032
1670857631,1.019,0.118
1670857631,1.015,0.1
1670857631,1.017,0.092
1670857631,1.012,0.101
1670857631,1.015,0.091
1670857631,1.036,0.432
1670857631,1.011,0.043
1670857631,1.019,0.144
1670857631,1.018,0.105
1670857631,1.013,0.078
1670857631,1.019,0.082
1670857631,1.013,0.076
1670857631,1.014,0.064
1670857631,1.015,0.093
1670857631,1.014,0.115
1670857632,1.018,0.091
1670857632,1.016,0.049
1670857632,1.013,0.119
1670857632,1.013,0.073
1670857632,1.015,0.047
1670857632,1.015,0.142
1670857632,1.012,0.081
1670857632,1.014,0.103
1670857632,1.014,0.053
1670857632,1.016,0.114
1670857632,1.012,0.126
1670857632,1.014,0.123
1670857632,1.015,0.107
1670857632,1.015,0.129
1670857632,1.015,0.072
1670857632,1.015,0.128
1670857632,1.012,0.034
1670857632,1.012,0.069
1670857632,1.017,0.077
1670857632,1.015,0.058
1670857633,1.018,0.147
1670857633,1.016,0.02
1670857633,1.015,0.094
1670857633,1.016,0.077
1670857633,1.012,0.094
1670857633,1.017,0.088
1670857633,1.015,0.114
1670857633,1.015,0.081
1670857633,1.016,0.089
1670857633,1.012,0.047
1670857633,1.017,0.062
1670857633,1.019,0.166
1670857633,1.014,0.057
1670857633,1.016,0.063
1670857633,1.013,0.15
1670857633,1.012,0.096
1670857633,1.017,0.096
1670857633,1.014,0.058
1670857633,1.015,0.104
1670857633,1.014,0.093
1670857634,1.014,0.098
1670857634,1.014,0.081
1670857634,1.014,0.096
1670857634,1.016,0.088
1670857634,1.017,0.102
1670857634,1.013,0.066
1670857634,1.013,0.08
1670857634,1.013,0.118
1670857634,1.013,0.061
1670857634,1.018,0.13
1670857634,1.013,0.074
1670857634,1.015,0.09
1670857634,1.017,0.1
1670857634,1.012,0.09
1670857634,1.013,0.083
1670857634,1.013,0.1
1670857634,1.014,0.076
1670857634,1.015,0.067
1670857634,1.019,0.114
1670857634,1.012,0.111
1670857635,1.018,0.092
1670857635,1.013,0.092
1670857635,1.014,0.085
1670857635,1.015,0.093
1670857635,1.016,0.094
1670857635,1.014,0.095
1670857635,1.018,0.091
1670857635,1.015,0.076
1670857635,1.016,0.087
1670857635,1.014,0.098
1670857635,1.018,0.093
1670857635,1.015,0.098
1670857635,1.012,0.088
1670857635,1.013,0.085
1670857635,1.013,0.099
1670857635,1.013,0.092
1670857635,1.013,0.091
1670857635,1.015,0.092
1670857635,1.011,0.096
1670857635,1.012,0.094
1670857636,1.01,0.084
1670857636,1.016,0.103
1670857636,1.015,0.086
1670857636,1.015,0.093
1670857636,1.015,0.089
1670857636,1.014,0.09
1670857636,1.016,0.09
1670857636,1.01,0.087
1670857636,1.016,0.095
1670857636,1.015,0.091
1670857636,1.017,0.09
1670857636,1.014,0.094
1670857636,1.012,0.091
1670857636,1.015,0.088
1670857636,1.019,0.093
1670857636,1.013,0.091
1670857636,1.012,0.095
1670857636,1.015,0.086
1670857636,1.013,0.076
1670857636,1.014,0.087
1670857637,1.01,0.079
1670857637,1.013,0.082
1670857637,1.014,0.09
1670857637,1.015,0.096
1670857637,1.016,0.093
1670857637,1.014,0.094
1670857637,1.013,0.095
1670857637,1.015,0.099
1670857637,1.015,0.092
1670857637,1.015,0.093
1670857637,1.013,0.093
1670857637,1.015,0.092
1670857637,1.013,0.092
1670857637,1.011,0.095
1670857637,1.016,0.087
1670857637,1.016,0.087
1670857637,1.015,0.093
1670857637,1.014,0.087
1670857637,1.016,0.091
1670857637,1.019,0.091
1670857638,1.012,0.091
1670857638,1.018,0.094
1670857638,1.016,0.088
1670857638,1.014,0.096
1670857638,1.019,0.094
1670857638,1.016,0.098
1670857638,1.017,0.096
1670857638,1.016,0.085
1670857638,1.016,0.093
1670857638,1.014,0.094
1670857638,1.015,0.089
1670857638,1.015,0.087
1670857638,1.015,0.092
1670857638,1.015,0.092
1670857638,1.016,0.094
1670857638,1.017,0.097
1670857638,1.014,0.099
1670857638,1.013,0.09
1670857638,1.017,0.093
1670857638,1.015,0.086
1670857639,1.016,0.095
1670857639,1.014,0.091
1670857639,1.016,0.085
1670857639,1.014,0.088
1670857639,1.017,0.1
1670857639,1.012,0.094
1670857639,1.016,0.082
1670857639,1.013,0.087
1670857639,1.015,0.09
1670857639,1.014,0.095
1670857639,1.014,0.095
1670857639,1.013,0.096
1670857639,1.014,0.092
1670857639,1.014,0.091
1670857639,1.016,0.095
1670857639,1.017,0.105
1670857639,1.015,0.086
1670857639,1.016,0.083
1670857639,1.015,0.088
1670857639,1.014,0.075
1670857640,1.013,0.092
1670857640,1.016,0.085
1670857640,1.017,0.085
1670857640,1.015,0.085
1670857640,1.013,0.094
1670857640,1.016,0.1
1670857640,1.015,0.09
1670857640,1.016,0.083
1670857640,1.016,0.086
1670857640,1.02,0.092
1670857640,1.016,0.088
1670857640,1.016,0.098
1670857640,1.015,0.094
1670857640,1.016,0.086
1670857640,1.017,0.09
1670857640,1.012,0.091
1670857640,1.017,0.091
1670857640,1.015,0.087
1670857640,1.015,0.09
1670857640,1.016,0.096
1670857641,1.018,0.092
1670857641,1.013,0.089
1670857641,1.016,0.086
1670857641,1.014,0.093
1670857641,1.013,0.085
1670857641,1.014,0.089
1670857641,1.019,0.09
1670857641,1.013,0.099
1670857641,1.017,0.095
1670857641,1.016,0.08
1670857641,1.017,0.089
1670857641,1.013,0.083
1670857641,1.012,0.089
1670857641,1.015,0.093
1670857641,1.015,0.087
1670857641,1.017,0.09
1670857641,1.013,0.088
1670857641,1.015,0.089
1670857641,1.014,0.095
1670857641,1.015,0.092
1670857642,1.013,0.087
1670857642,1.014,0.087
1670857642,1.014,0.095
1670857642,1.016,0.09
1670857642,1.014,0.084
1670857642,1.013,0.092
1670857642,1.016,0.09
1670857642,1.014,0.087
1670857642,1.015,0.089
1670857642,1.017,0.089
1670857642,1.016,0.096
1670857642,1.014,0.091
1670857642,1.01,0.091
1670857642,1.014,0.089
1670857642,1.015,0.076
1670857642,1.014,0.092
1670857642,1.013,0.095
1670857642,1.012,0.09
1670857642,1.016,0.088
1670857642,1.017,0.096
1670857643,1.014,0.091
1670857643,1.016,0.096
1670857643,1.015,0.088
1670857643,1.011,0.091
1670857643,1.013,0.082
1670857643,1.011,0.088
1670857643,1.012,0.092
1670857643,1.014,0.095
1670857643,1.017,0.089
1670857643,1.017,0.086
1670857643,1.011,0.096
1670857643,1.015,0.093
1670857643,1.017,0.101
1670857643,1.015,0.094
